UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MWh),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
88888,Total EPM,NV,2007R,4,77242,671737,0,68396,677981,0,80467,1092979,0,,,0,226168,2443374,0
0,State Level Adjustment,NY,2007R,4,71773.741,456517.246,0,458215.549,3163346.139,0,92074,1102017,0,,,0,646642.29,4958650.385,0
3249,Central Hudson Gas & Elec Corp,NY,2007R,4,26707,176249,250059,16454,127785,44742,6730,78848,1261,0,0,0,49891,382882,296062
4226,Consolidated Edison Co-NY Inc,NY,2007R,4,175554,828301,2418458,170417,935841,392385,2740,15719,222,133,952,11,348844,1780813,2811076
6369,Fishers Island Utility Co Inc,NY,2007R,4,76.259,245.754,654,32.451,98.861,110,0,0,0,0,0,0,108.71,344.615,764
11171,Long Island Power Authority,NY,2007R,4,121494,649204,989595,100555,654886,112969,0,0,0,2418,14622,132,224467,1318712,1102696
13511,New York State Elec & Gas Corp,NY,2007R,4,47911,356268,676758,21064,189518,81638,12055,213045,1434,203,2297,4,81233,761128,759834
13573,Niagara Mohawk Power Corp.,NY,2007R,4,126807,818602,1314355,61311,397983,119715,23914,137538,836,26,207,2,212058,1354330,1434908
14154,Orange & Rockland Utils Inc,NY,2007R,4,13612,75462,139246,12900,89340,21680,3050,28567,80,0,0,0,29562,193369,161006
14711,Pennsylvania Electric Co,NY,2007R,4,250,2441,3312,104,1255,466,66,939,11,0,0,0,420,4635,3789
16183,Rochester Gas & Electric Corp,NY,2007R,4,19887,160643,263133,8184,72239,24107,4599,53616,479,0,0,0,32670,286498,287719
88888,Total EPM,NY,2007R,4,604072,3523933,0,849237,5632292,0,145228,1630289,0,,,0,1625896,11041362,0
0,State Level Adjustment,OH,2007R,4,64682,684362,0,61223,680525,0,60787,960084,0,,,0,186692,2324970,0
3542,Duke Energy Ohio Inc,OH,2007R,4,49805,505810,600064,51834,575102,72453,31447,466429,2302,0,0,0,133086,1547341,674819
3755,Cleveland Electric Illum Co,OH,2007R,4,36216,363311,618610,35598,326342,78513,41153,605661,1938,481,5024,1,113448,1300338,699062
4062,Columbus Southern Power Co,OH,2007R,4,45109,494450,665747,49729,706580,76526,22307,430504,3494,0,0,0,117145,1631534,745767
4922,Dayton Power & Light Co,OH,2007R,4,32237,314535,457458,28688,352338,55115,9802,167871,1612,40,387,1,70767,835131,514186
13998,Ohio Edison Co,OH,2007R,4,59381,569801,766342,43180,421364,91500,38291,632805,784,0,0,0,140852,1623970,858626
14006,Ohio Power Co,OH,2007R,4,39242,485310,611166,31276,468879,93910,52266,1154581,7333,0,0,0,122784,2108770,712409
14015,Ohio Valley Electric Corp,OH,2007R,4,0,0,0,0,0,0,1062,19408,1,0,0,0,1062,19408,1
18997,The Toledo Edison Co,OH,2007R,4,17357,164518,246643,14660,141475,19455,18383,411008,176,0,0,0,50400,717001,266274
88888,Total EPM,OH,2007R,4,344029,3582097,0,316188,3672605,0,275498,4848351,0,,,0,936236,12108463,0
0,State Level Adjustment,OK,2007R,4,34493,358379,0,23466,263279,0,12983,227941,0,,,0,70942,849599,0
817,Arkansas Valley Elec Coop Corp,OK,2007R,4,249,3211,3896,112,1597,476,0,0,0,0,0,0,361,4808,4372
5860,Empire District Electric Co,OK,2007R,4,299,3192,4362,270,2781,960,287,3954,16,0,0,0,856,9927,5338
7490,Grand River Dam Authority,OK,2007R,4,0,0,0,25,338,55,2499,53344,31,0,0,0,2524,53682,86
13734,"Northeast Oklahoma Electric Coop, Inc",OK,2007R,4,2672,27183,34277,793,8147,3854,64,809,8,0,0,0,3529,36139,38139
14062,Oklahoma Electric Coop Inc,OK,2007R,4,4953,44485,42110,1418,13056,3701,605,7330,20,0,0,0,6976,64871,45831
14063,Oklahoma Gas & Electric Co,OK,2007R,4,37404,443523,596705,34302,612305,88146,21297,467628,9076,0,0,0,93003,1523456,693927
15474,Public Service Co of Oklahoma,OK,2007R,4,26575,315843,448082,30753,489659,66150,25992,468555,6765,0,0,0,83320,1274057,520997
19785,Verdigris Valley Elec Coop Inc,OK,2007R,4,2349,30172,28461,370,4082,4019,308,4218,545,0,0,0,3027,38472,33025
88888,Total EPM,OK,2007R,4,108994,1225988,0,91509,1395244,0,64035,1233779,0,,,0,264538,3855011,0
0,State Level Adjustment,OR,2007R,4,26090,375773,0,21893,229167,0,16607,471638,0,,,0,64590,1076578,0
1738,Bonneville Power Admin,OR,2007R,4,0,0,0,11,332,1,0,0,0,0,0,0,11,332,1
6022,Eugene City of,OR,2007R,4,6153,76409,76831,4760,70630,8947,2542,67056,4,0,0,0,13455,214095,85782
9191,Idaho Power Co,OR,2007R,4,685,12533,13258,552,10549,3359,829,26655,1586,0,0,0,2066,49737,18203
14354,PacifiCorp,OR,2007R,4,29862,407768,462512,23879,369641,74980,12566,278462,9817,68,1086,23,66375,1056957,547332
15248,Portland General Electric Co,OR,2007R,4,51104,596990,700399,44726,554647,95302,12784,207651,1133,31,415,23,108645,1359703,796857
18260,Surprise Valley Electrification Corp.,OR,2007R,4,84,1211,1103,19,265,327,21,355,238,0,0,0,124,1831,1668
88888,Total EPM,OR,2007R,4,113978,1470684,0,95840,1235231,0,45349,1051817,0,,,0,255266,3759233,0
0,State Level Adjustment,PA,2007R,4,26519,233839,0,43384,467380,0,29411,443479,0,,,0,99422,1145951,0
3597,Citizens Electric Co,PA,2007R,4,534,7633,5570,214,2616,1103,330,4705,38,0,0,0,1078,14954,6711
5487,Dusquene Light Co,PA,2007R,4,28652,232589,434968,20247,204606,50744,1994,20301,826,0,0,0,50893,457496,486538
12390,Metropolitan Edison Co,PA,2007R,4,42837,415080,478949,29455,358171,62383,23012,339884,1811,0,0,0,95304,1113135,543143
14711,Pennsylvania Electric Co,PA,2007R,4,35105,338959,502178,30034,388591,80884,20948,343512,2388,0,0,0,86087,1071062,585450
14715,PPL Electric Utilities Corporation,PA,2007R,4,115589,1224502,1209414,96818,1089056,168768,49053,779015,4596,793,12056,1,262253,3104629,1382779
14716,Pennsylvania Power Co,PA,2007R,4,14701,125090,138431,6332,60293,17968,1073,14179,77,0,0,0,22106,199562,156476
14940,PECO Energy Co,PA,2007R,4,125801,899822,1391094,80162,632460,125980,106288,1245776,3092,4482,47388,3,316733,2825446,1520169
15045,Pike County Light & Power Co,PA,2007R,4,55,329,476,158,1026,188,0,0,0,0,0,0,213,1355,664
19390,"UGI Utilities, Inc",PA,2007R,4,5195,40064,54434,3225,27651,7456,982,10103,162,0,0,0,9402,77818,62052
20334,Wellsborough Electric Co,PA,2007R,4,317,3596,4854,250,2694,1067,202,2803,14,0,0,0,769,9093,5935
20387,West Penn Power Company,PA,2007R,4,41004,538674,616465,24946,385347,81281,33585,683202,13307,63,1042,3,99598,1608265,711056
88888,Total EPM,PA,2007R,4,436309,4060177,0,335225,3619891,0,266878,3886959,0,,,0,1043858,11628766,0
0,State Level Adjustment,RI,2007R,4,375,2351,0,7218,59321,0,3974,31806,0,,,0,11567,93478,0
1857,Block Island Power Co,RI,2007R,4,88,282,1297,120,364,508,24,82,42,0,0,0,232,728,1847
13214,The Narragansett Electric Co,RI,2007R,4,30509,217825,425594,26303,205870,51317,6672,56990,1995,0,0,0,63484,480685,478906
88888,Total EPM,RI,2007R,4,30972,220458,0,33641,265555,0,10670,88878,0,,,0,75283,574891,0
0,State Level Adjustment,SC,2007R,4,57723,577275,0,23436,254630,0,14852,279915,0,,,0,96011,1111821,0
1613,Berkeley Electric Coop Inc,SC,2007R,4,6987,73366,67918,1378,15439,7949,921,13582,293,0,0,0,9286,102387,76160
3046,Progress Energy Carolinas,SC,2007R,4,13018,140812,138448,11314,136981,32536,12960,228012,741,0,0,0,37292,505805,171725
5416,"Duke Energy Carolinas, LLC",SC,2007R,4,28254,354989,439454,26871,433774,85743,33214,860231,1796,0,0,0,88339,1648994,526993
11118,Lockhart Power Co,SC,2007R,4,390,4820,5136,137,1493,1221,470,10381,9,0,0,0,997,16694,6366
14398,Palmetto Electric Coop Inc,SC,2007R,4,5013,57154,55004,1979,21689,9282,1507,18844,377,0,0,0,8499,97687,64663
17539,South Carolina Electric&Gas Co,SC,2007R,4,48598,492641,536524,47084,613607,90633,24745,499599,543,0,0,0,120427,1605847,627700
17543,South Carolina Pub Serv Auth,SC,2007R,4,7408,89332,128817,10533,146375,30073,25814,649287,32,0,0,0,43755,884994,158922
88888,Total EPM,SC,2007R,4,167391,1790389,0,122732,1623988,0,114483,2559851,0,,,0,404606,5974229,0
0,State Level Adjustment,SD,2007R,4,7309,93751,0,4378,88354,0,868,15988,0,,,0,12555,198094,0
2285,Brookings City of,SD,2007R,4,380,6549,7686,212,3333,1272,598,12044,127,0,0,0,1190,21926,9085
3236,"Central Electric Coop, Inc",SD,2007R,4,686,8595,6354,92,1222,585,338,8182,54,0,0,0,1116,17999,6993
11475,City of Madison,SD,2007R,4,232,3738,2807,108,2137,400,156,3083,48,0,0,0,496,8958,3255
12199,MDU Resources Group Inc,SD,2007R,4,467,4739,6560,401,4769,1919,49,748,24,0,0,0,917,10256,8503
12341,MidAmerican Energy Co,SD,2007R,4,200,2819,3183,194,2974,714,434,11076,20,0,0,0,828,16869,3917
13337,Nebraska Public Power District,SD,2007R,4,87,1390,998,63,1538,207,0,0,0,0,0,0,150,2928,1205
13750,"Northern Electric Coop, Inc",SD,2007R,4,572,8185,5006,212,3401,621,362,8025,169,0,0,0,1146,19611,5796
13781,Northern States Power Co,SD,2007R,4,3836,40700,68367,4159,70658,10219,1227,27631,19,0,0,0,9222,138989,78605
13809,NorthWestern Energy,SD,2007R,4,2982,34516,47640,3555,44784,11667,882,15881,59,0,0,0,7419,95181,59366
14232,Otter Tail Power Co,SD,2007R,4,549,8912,8683,1150,20481,2690,0,0,0,0,0,0,1699,29393,11373
15040,Pierre City of,SD,2007R,4,320,5043,4770,66,993,420,326,6760,161,0,0,0,712,12796,5351
16286,Rosebud Electric Coop Inc,SD,2007R,4,317,4893,4584,92,1599,672,1,44,22,0,0,0,410,6536,5278
17267,Sioux Valley Energy,SD,2007R,4,1545,19681,15758,249,2957,1422,860,17305,328,0,0,0,2654,39943,17508
19293,Southeastern Electric Coop Inc,SD,2007R,4,1058,14804,12291,409,6532,1362,261,4957,185,0,0,0,1728,26293,13838
19545,Black Hills Power Inc,SD,2007R,4,3212,36522,50735,4144,50208,11583,1168,23038,31,0,0,0,8524,109768,62349
20187,Watertown Municipal Utilities,SD,2007R,4,491,8789,11081,175,2577,1850,707,14312,391,0,0,0,1373,25678,13322
20401,West River Electric Assn Inc,SD,2007R,4,954,11034,11688,422,5171,2662,47,739,6,0,0,0,1423,16944,14356
88888,Total EPM,SD,2007R,4,25197,314660,0,20081,313688,0,8284,169813,0,,,0,53562,798162,0
0,State Level Adjustment,TN,2007R,4,67542.838,840357,0,56629,705936,0,37841,713089,0,,,0,162012.838,2259382,0
727,Appalachian Electric Coop,TN,2007R,4,3561,43947,38077,1426,15983,5958,392,5544,8,0,0,0,5379,65474,44043
814,Entergy Arkansas Inc,TN,2007R,4,1,4,12,1,9,4,1,1,3,0,0,0,3,14,19
2247,Bristol City of,TN,2007R,4,2349,34292,28193,1416,18986,4318,1488,23167,24,0,0,0,5253,76445,32535
3408,Chattanooga City of,TN,2007R,4,10831,141050,135237,11267,148251,21636,7817,136678,111,0,0,0,29915,425979,156984
3704,Clarksville City of,TN,2007R,4,3839,50246,47946,2606,33118,6957,871,13574,17,0,0,0,7316,96938,54920
3758,Cleveland City of,TN,2007R,4,1978,26088,24519,2164,27669,4146,1714,28982,29,0,0,0,5856,82739,28694
3812,Clinton City of,TN,2007R,4,2094,26244,25251,1301,15139,3960,1208,20457,18,0,0,0,4603,61840,29229
4624,Cumberland Elec Member Corp,TN,2007R,4,7563,93388,74143,3018,34852,12296,2284,45458,30,0,0,0,12865,173698,86469
5399,Duck River Elec Member Corp,TN,2007R,4,5633,68092,58768,2757,31201,10166,1263,21905,16,0,0,0,9653,121198,68950
7174,Gibson Electric Members Corp,TN,2007R,4,2589,29966,28577,1079,10838,5791,675,9227,13,0,0,0,4343,50031,34381
7625,Greeneville City of,TN,2007R,4,2841,37008,30558,1885,22718,6730,1968,32590,27,0,0,0,6694,92316,37315
9777,Johnson City City of,TN,2007R,4,5867,74905,62508,3795,46083,10003,1808,25264,33,0,0,0,11470,146252,72544
10171,Kentucky Utilities Company,TN,2007R,4,0.162,9,5,0,0,0,0,0,0,0,0,0,0.162,9,5
10331,Kingsport Power Co,TN,2007R,4,2887,53626,41567,1920,33838,5395,2671,76934,178,0,0,0,7478,164398,47140
10421,Knoxville Utilities Board,TN,2007R,4,12663,163088,170159,11221,141542,22903,6729,119569,73,0,0,0,30613,424199,193135
10906,Lenoir City of,TN,2007R,4,4194,53123,45609,3652,45109,9999,971,14042,32,0,0,0,8817,112274,55640
12293,Memphis City of,TN,2007R,4,26890,336423,368658,30457,384137,44366,19508,336289,395,12,112,1,76867,1056961,413420
12470,Middle Tennessee E M C,TN,2007R,4,14554,185335,151342,9230,114909,22240,4493,73090,101,0,0,0,28277,373334,173683
13216,Nashville Electric Service,TN,2007R,4,27226,330058,311050,29094,357446,40541,15216,252838,229,0,0,0,71536,940342,351820
17564,South Kentucky Rural  Electric Coop Corp,TN,2007R,4,9,94,159,6,62,33,4,34,2,0,0,0,19,190,194
17694,Southwest Tennessee E M C,TN,2007R,4,3783,43603,40699,1485,15402,8133,331,4889,5,0,0,0,5599,63894,48837
18642,Tennessee Valley Authority,TN,2007R,4,0,0,0,0,0,0,28668,712323,37,0,0,0,28668,712323,37
19574,Upper Cumberland E M C,TN,2007R,4,3806,42965,40353,1662,17275,7235,624,9719,13,0,0,0,6092,69959,47601
19898,Volunteer Electric Coop,TN,2007R,4,8055,95722,90458,3681,42779,16279,1270,24474,18,0,0,0,13006,162975,106755
88888,Total EPM,TN,2007R,4,220756,2769633,0,181752,2263282,0,139815,2700137,0,,,0,542335,7733164,0
0,State Level Adjustment,TX,2007R,4,834038,6335092,0,704698,6723187,0,580878,7030315,0,,,0,2120071,20094030,0
3109,Cap Rock Energy Corporation,TX,2007R,4,2075,17447,28930,2838,23865,12129,1784,16463,624,0,0,0,6697,57775,41683
5701,El Paso Electric Co,TX,2007R,4,12402,101551,238816,21861,199580,28196,6225,90237,49,0,0,0,40488,391368,267061
7806,Entergy Gulf States Inc,TX,2007R,4,33895,311972,338467,31443,322609,43143,37128,502315,5071,0,0,0,102466,1136896,386681
16604,San Antonio City of,TX,2007R,4,40043,491300,592372,49542,694343,75677,6401,108192,92,0,0,0,95986,1293835,668141
17698,Southwestern Electric Power Co,TX,2007R,4,8825,105574,142772,11439,166653,28989,14200,253462,4492,0,0,0,34464,525689,176253
17718,Southwestern Public Service Co,TX,2007R,4,13676,159955,218068,22682,297536,59745,26741,544945,147,0,0,0,63099,1002436,277960
88888,Total EPM,TX,2007R,4,944954,7522891,0,844503,8427773,0,673357,8545929,0,,,0,2463271,24502029,0
88888,Total EPM,US,2007R,4,9595250,90282047,0,9479138,101051205,0,5161250,83361384,0,,,0,24296480,275340507,0
0,State Level Adjustment,UT,2007R,4,5427,71677,0,5959,85876,0,1035,19763,0,,,0,12421,177316,0
2010,City of Bountiful,UT,2007R,4,807,9758,14680,589,7858,1520,162,3188,1,0,0,0,1558,20804,16201
11135,City of Logan,UT,2007R,4,614,6582,15673,1151,15476,2117,429,7230,8,0,0,0,2194,29288,17798
12866,Moon Lake Electric Assn Inc,UT,2007R,4,558,8043,10618,1136,16247,3210,322,4370,7,0,0,0,2016,28660,13835
13073,"Mt Wheeler Power, Inc",UT,2007R,4,12,143,207,11,128,109,3,40,52,0,0,0,26,311,368
13314,Navajo Tribal Utility Authority,UT,2007R,4,20,244,484,38,427,74,0,0,0,0,0,0,58,671,558
14354,PacifiCorp,UT,2007R,4,31663,409798,679478,35161,584218,76909,24482,589520,8261,200,2883,5,91506,1586419,764653
15444,Provo City Corp,UT,2007R,4,1214,16108,29784,1846,29608,4798,476,11338,1,0,0,0,3536,57054,34583
17845,City of Springville,UT,2007R,4,581,5530,8717,701,6490,891,461,5646,2,0,0,0,1743,17666,9610
17874,City of St George,UT,2007R,4,1260,15333,21982,733,7585,3781,1200,16502,564,0,0,0,3193,39420,26327
18206,Strawberry Electric Serv Dist,UT,2007R,4,235,2374,2677,64,560,458,18,136,22,0,0,0,317,3070,3157
20332,Wells Rural Electric Co,UT,2007R,4,37,397,498,62,816,210,35,638,5,0,0,0,134,1851,713
22814,Raft Rural Elec Coop Inc,UT,2007R,4,20,286,335,6,123,41,115,1048,258,0,0,0,141,1457,634
88888,Total EPM,UT,2007R,4,42448,546273,0,47457,755412,0,28738,659419,0,,,0,118843,1963987,0
0,State Level Adjustment,VA,2007R,4,45067,410581,0,22187,231383,0,13692,207985,0,,,0,80946,849950,0
733,Appalachian Power Co,VA,2007R,4,31610,428425,439160,20635,327937,71035,22463,492082,1941,0,0,0,74708,1248444,512136
5027,Conectiv,VA,2007R,4,1771,13786,19092,1141,9799,3266,347,3690,35,0,0,0,3259,27275,22393
10171,Kentucky Utilities Company,VA,2007R,4,1992,29304,25293,1572,23693,4539,1218,21148,92,0,0,0,4782,74145,29924
15263,The Potomac Edison Co,VA,2007R,4,6955,105497,84773,3128,55405,14097,3540,85630,1492,0,0,0,13623,246532,100362
18642,Tennessee Valley Authority,VA,2007R,4,0,0,0,0,0,0,36,806,1,0,0,0,36,806,1
19876,Virginia Electric & Power Co,VA,2007R,4,148102,1767649,1995938,177178,2990196,240163,30196,664611,555,1020,15777,1,356496,5438233,2236657
19882,Virginia Tech Electric Service,VA,2007R,4,418,5127,4998,1510,27168,1130,56,1007,2,0,0,0,1984,33302,6130
40228,Rappahannock Electric Coop,VA,2007R,4,12074,93238,91296,1407,10155,6859,6075,80855,260,0,0,0,19556,184248,98415
88888,Total EPM,VA,2007R,4,247989,2853607,0,228758,3675736,0,77623,1557814,0,,,0,555390,8102935,0
0,State Level Adjustment,VT,2007R,4,2211,15818,0,1334,9837,0,1403.236,11806.27,0,,,0,4948.236,37462.27,0
2548,City of Burlington-Electric,VT,2007R,4,914,6819,16064,2012,15662,3696,366,5444,14,0,0,0,3292,27925,19774
3292,Central Vermont Pub Serv Corp,VT,2007R,4,10241,76279,134831,8186,65964,22142,2886,32718,38,0,0,0,21313,174961,157011
7601,Green Mountain Power Corp,VT,2007R,4,6353,42415,79036,6600,55189,14238,4331,52082,28,0,0,0,17284,149686,93302
19791,"Vermont Electric Cooperative, Inc.",VT,2007R,4,3254,19233,33735,1243,9207,3375,897,9831,14,0,0,0,5394,38271,37124
19794,Omya Inc,VT,2007R,4,38,469,803,37,412,72,1626.764,18954.73,2,0,0,0,1701.764,19835.73,877
88888,Total EPM,VT,2007R,4,23011,161033,0,19412,156271,0,11510,130836,0,,,0,53933,448141,0
0,State Level Adjustment,WA,2007R,4,43673,747597,0,25774.556,508666.15,0,37469,976160,0,,,0,106915.556,2232422.15,0
1738,Bonneville Power Admin,WA,2007R,4,0,0,0,1964,69211,8,0,0,0,0,0,0,1964,69211,8
3660,Clark County of-PUD No 1,WA,2007R,4,13854,174461,163813,7242,111919,14047,3101,63943,27,0,0,0,24197,350323,177887
10454,Kootenai Electric Coop Inc,WA,2007R,4,8,121,75,0.444,4.85,4,0,0,0,0,0,0,8.444,125.85,79
14354,PacifiCorp,WA,2007R,4,5568,109150,101082,6239,109031,17403,3969,85936,5800,0,0,0,15776,304117,124285
15500,Puget Sound Energy Inc,WA,2007R,4,73132,900837,923397,57461,707091,117952,7995,104925,3786,0,0,0,138588,1712853,1045135
16868,Seattle City of,WA,2007R,4,17993,289593,342986,23532,424525,39331,5771,103125,232,3,47,3,47299,817290,382552
17470,Snohomish County PUD No 1,WA,2007R,4,25600,327176,282923,14947,209826,28626,4228,75326,79,0,0,0,44775,612328,311628
18429,"Tacoma, City of",WA,2007R,4,11184,166541,142846,1785,26486,14281,9516,210736,2574,4,71,1,22489,403834,159702
20169,Avista Corp,WA,2007R,4,11027,169848,204702,12589,166401,22784,3380,66958,886,0,0,0,26996,403207,228372
88888,Total EPM,WA,2007R,4,202039,2885324,0,151534,2333161,0,75429,1687109,0,,,0,429008,6905711,0
0,State Level Adjustment,WI,2007R,4,31716.353,307567.837,0,17032.854,215322.6,0,19990.986,336632,0,,,0,68740.193,859523.437,0
4247,Consolidated Water Power Co,WI,2007R,4,43,639,956,41,611,204,5970,124061,1,0,0,0,6054,125311,1161
4715,Dahlberg Light & Power Co,WI,2007R,4,439,4671,9913,141,1504,1099,111,1609,40,0,0,0,691,7784,11052
5574,East Central Energy,WI,2007R,4,331.647,3738.163,4588,35.146,418.4,279,0.014,0,1,0,0,0,366.807,4156.563,4868
11479,Madison Gas & Electric Co,WI,2007R,4,6818,55033,123357,13512,171003,19280,1099,21464,49,0,0,0,21429,247500,142686
13697,North Central Power Co Inc,WI,2007R,4,241,1784,4136,78,607,422,16,174,3,0,0,0,335,2565,4561
13780,Northern States Power Co,WI,2007R,4,12498,130622,200286,14866,206830,36027,6195,123305,88,0,0,0,33559,460757,236401
13815,Northwestern Wisconsin Elec Co,WI,2007R,4,666,5765,8589,407,3817,1412,291,3539,28,0,0,0,1364,13121,10029
15086,Pioneer Power and Light Co,WI,2007R,4,91,978,1983,15,154,129,10,109,20,0,0,0,116,1241,2132
18336,"Superior Water, Light and Power Co",WI,2007R,4,659,7182,12519,739,10007,1923,1919,35545,123,0,0,0,3317,52734,14565
20847,Wisconsin Electric Power Co,WI,2007R,4,63439,571467,968406,64428,681185,106314,46167,681140,2978,0,0,0,174034,1933792,1077698
20856,Wisconsin Power & Light Co,WI,2007R,4,25057,220948,393434,15189,159325,55734,24810,372201,998,0,0,0,65056,752474,450166
20860,Wisconsin Public Service Corp,WI,2007R,4,20905,191099,367599,21905,306547,52966,12856,318564,219,0,0,0,55666,816210,420784
40036,Westfield Electric Company,WI,2007R,4,30,312,576,15,153,133,44,539,35,0,0,0,89,1004,744
88888,Total EPM,WI,2007R,4,162934,1501806,0,148404,1757484,0,119479,2018882,0,,,0,430817,5278173,0
0,State Level Adjustment,WV,2007R,4,1496,7709,0,594,4028,0,540,994,0,,,0,2630,12730,0
733,Appalachian Power Co,WV,2007R,4,21171,351419,369759,16152,294042,64181,23907,665582,2443,0,0,0,61230,1311043,436383
1764,Black Diamond Power Co,WV,2007R,4,93,1450,1355,42,516,343,0,0,0,0,0,0,135,1966,1698
5731,Elk Power Co,WV,2007R,4,66,913,1136,68,777,775,0,0,0,0,0,0,134,1690,1911
5779,Elkhorn Public Service Co,WV,2007R,4,11,175,120,3,39,64,0,0,0,0,0,0,14,214,184
10262,Kimball Light and Water Co,WV,2007R,4,16,271,205,5,57,84,0,0,0,0,0,0,21,328,289
12796,Monongahela Power Co,WV,2007R,4,18385,253158,325475,12076,201212,44869,15935,396048,7276,28,304,1,46424,850722,377621
15263,The Potomac Edison Co,WV,2007R,4,10685,151652,110451,3718,59977,15372,2956,64347,1821,0,0,0,17359,275976,127644
19461,Union Power Co,WV,2007R,4,58,931,1068,32,368,241,0,0,0,0,0,0,90,1299,1309
19498,United Light and Power Co,WV,2007R,4,56,838,782,36,431,292,0,0,0,0,0,0,92,1269,1074
20078,War Light and Power Co,WV,2007R,4,53,747,710,30,360,303,0,0,0,0,0,0,83,1107,1013
20521,Wheeling Power Co,WV,2007R,4,1599,26050,35616,1768,31681,5513,3794,108005,268,0,0,0,7161,165736,41397
88888,Total EPM,WV,2007R,4,53689,795313,0,34524,593488,0,47132,1234976,0,,,0,135373,2624080,0
0,State Level Adjustment,WY,2007R,4,2739,29514,0,2357,31034,0,1577,24631,0,,,0,6672,85178,0
3461,Cheyenne Light Fuel & Power Co,WY,2007R,4,1856,19215,35055,3097,44252,4301,593,11390,2,0,0,0,5546,74857,39358
7222,Gillette City of,WY,2007R,4,584,8468,9704,734,13343,2108,0,0,0,0,0,0,1318,21811,11812
8566,High Plains Power Inc,WY,2007R,4,1029,10778,11201,390,5131,418,2613,57855,398,0,0,0,4032,73764,12017
