UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
17612,Southern California Water Co,CA,2006,4,1281,6434,21470,890,4015,1523,125,909,4,0,0,0,2296,11358,22997
18260,Surprise Valley Electrification Corp.,CA,2006,4,225,3292,2721,48,662,790,26,385,719,0,0,0,299,4339,4230
19281,Turlock Irrigation District,CA,2006,4,5213,45242,70274,1666,19433,22633,5018,67948,4243,0,0,0,11897,132623,97150
19840,"Valley Electric Assn, Inc",CA,2006,4,1,11,14,,,,15,37,29,,,,16,48,43
27000,Western Area Power Admn.,CA,2006,4,,,,,,,,,,5,8883,1,5,8883,1
88888,Total EPM,CA,2006,4,842478,6023571,0,989359,8348230,0,356954,3758027,0,,,0,2192429,18203528,0
0,State Level Adjustment,CO,2006,4,21531,240077,0,16320,210129,0,14467,254288,0,,,0,52318,704493,0
3989,Colorado Springs City of,CO,2006,4,8019,98872,179302,10207,151835,24185,5366,90373,215,0,0,0,23592,341080,203702
6604,Fort Collins City of,CO,2006,4,2474,35658,55792,2140,37645,6641,1498,36492,17,0,0,0,6112,109795,62450
9336,Intermountain Rural Elec Assn,CO,2006,4,9634,90646,120536,3979,38539,10387,935,11111,54,0,0,0,14548,140296,130977
10066,K C Electric Association,CO,2006,4,304,2929,3225,453,6043,2290,644,8855,759,0,0,0,1401,17827,6274
12698,Aquila Inc,CO,2006,4,4134,40678,79309,3643,50707,11803,2211,45223,101,0,0,0,9988,136608,91213
12866,Moon Lake Electric Assn Inc,CO,2006,4,75,1111,1414,167,2823,682,1963,40980,11,0,0,0,2205,44914,2107
15257,"Poudre Valley R  E  A, Inc",CO,2006,4,2176,25844,30284,370,4139,3270,2481,39781,956,0,0,0,5027,69764,34510
15466,Public Service Co of Colorado,CO,2006,4,55410,595980,1099253,81519,979470,207626,27959,457615,329,142,1850,1,165030,2034915,1307209
16603,"San Luis Valley R E C, Inc",CO,2006,4,611,5600,8334,271,2769,864,1001,2244,2598,0,0,0,1883,10613,11796
19499,"United Power, Inc",CO,2006,4,3880,39571,49366,3223,38391,9183,468,7829,680,,,,7571,85791,59229
88888,Total EPM,CO,2006,4,108248,1176966,0,122292,1522490,0,58993,994791,0,,,0,289675,3696096,0
0,State Level Adjustment,CT,2006,4,6983,40474,0,9572,64830,0,1581,18171,0,,,0,18536,123475,0
4176,Connecticut Light & Power Co,CT,2006,4,115016,616056,1052146,109668,720215,111303,33900,260660,3899,1486,13091,2,260070,1610022,1167350
7716,Groton Dept of Utilities,CT,2006,4,1155,8626,10452,1280,10752,1478,2833,28628,3,0,0,0,5268,48006,11933
19497,United Illuminating Co,CT,2006,4,22865,156779,291187,22717,199312,30050,6374,62991,1592,,,,51956,419082,322829
20038,Wallingford Town of,CT,2006,4,1400,13706,20856,1796,19409,3548,1083,13493,26,0,0,0,4279,46608,24430
88888,Total EPM,CT,2006,4,147419,835641,0,145033,1014518,0,45771,383943,0,,,0,340109,2247193,0
0,State Level Adjustment,DC,2006,4,1049,8466,0,34679,307052,0,2496,16449,0,,,0,40707,355190,0
15270,Potomac Electric Power Co,DC,2006,4,8190,95062,204555,38924,385156,22043,0,0,0,0,0,0,47114,480218,226598
88888,Total EPM,DC,2006,4,9239,103528,0,73603,692208,0,2496,16449,0,,,0,87821,835408,0
0,State Level Adjustment,DE,2006,4,2516,12843,0,266,-6476,0,6340,87725,0,,,0,9123,94091,0
5027,Conectiv,DE,2006,4,17092,199770,260598,19213,272301,31831,7134,127593,264,0,0,0,43439,599664,292693
5070,Delaware Electric Cooperative,DE,2006,4,6273,66213,67974,1217,14123,6847,0,0,0,0,0,0,7490,80336,74821
5335,Dover City of,DE,2006,4,1335,12873,18320,1516,17541,3261,1317,19709,33,0,0,0,4168,50123,21614
13519,Newark City of,DE,2006,4,896,6970,9953,682,5736,1342,1517,16323,51,0,0,0,3095,29029,11346
88888,Total EPM,DE,2006,4,28112,298669,0,22894,303225,0,16308,251350,0,,,0,67315,853243,0
0,State Level Adjustment,FL,2006,4,158238,1472168,0,105290,1118623,0,26254,325258,0,,,0,289782,2916049,0
6452,Florida Power & Light Co,FL,2006,4,450282,3818012,3896453,371030,3465289,480649,29514,325978,21086,789,7428,23,851615,7616707,4398211
6455,Progress Energy Florida,FL,2006,4,152288,1295781,1411681,109745,1148445,183167,29009,350580,2675,0,0,0,291042,2794806,1597523
6457,Florida Public Utilities Co,FL,2006,4,1507,22434,23998,1503,25324,4471,425,12550,2,0,0,0,3435,60308,28471
7801,Gulf Power Co,FL,2006,4,34623,361111,359234,24162,303239,54078,11074,181075,295,0,0,0,69859,845425,413607
9617,Jacksonville Electric Authority,FL,2006,4,35145,385613,357490,25205,325225,44573,14948,255602,220,24,351,1,75322,966791,402284
18454,Tampa Electric Co,FL,2006,4,65260,585668,573003,60653,620972,77058,14544,192208,1369,5,50,1,140462,1398898,651431
88888,Total EPM,FL,2006,4,897343,7940787,0,697588,7007117,0,125768,1643251,0,,,0,1721517,16598984,0
0,State Level Adjustment,GA,2006,4,127049,1449382,0,56832,714478,0,31800,633368,0,,,0,215682,2797228,0
3408,Chattanooga City of,GA,2006,4,775,9839,9654,375,4335,1253,155,2421,3,0,0,0,1305,16595,10910
3916,Cobb Electric Membership Corp,GA,2006,4,14330,151022,170812,7250,86828,19727,1050,21217,44,0,0,0,22630,259067,190583
7140,Georgia Power Co,GA,2006,4,122171,1497191,1846735,175401,2364063,276891,106457,1991432,7381,804,14203,1,404833,5866889,2131008
9601,Jackson Electric Member Corp,GA,2006,4,15710,162341,176928,9432,104743,17297,2735,50189,82,0,0,0,27877,317273,194307
16687,Savannah Electric & Power Co,GA,2006,4,13138,120677,129206,11742,130083,19547,4008,73472,86,0,0,0,28888,324232,148839
88888,Total EPM,GA,2006,4,293173,3390452,0,261032,3404530,0,146205,2772099,0,,,0,701215,9581284,0
0,State Level Adjustment,HI,2006,4,-26,0,0,-26,0,0,-15,0,0,,,0,-66,1,0
8287,Hawaii Electric Light Co Inc,HI,2006,4,10780,36200,61467,10053,34317,13261,4673,19020,64,0,0,0,25506,89537,74792
10071,Kauai Island Utility Cooperative,HI,2006,4,4279,13120,25967,3167,9497,4596,3988,13051,128,0,0,0,11434,35668,30691
11843,Maui Electric Co Ltd,HI,2006,4,9688,35085,54181,8861,31684,9710,7661,31347,136,0,0,0,26210,98116,64027
19547,Hawaiian Electric Co Inc,HI,2006,4,34292,168873,258533,34885,188507,33248,38254,239005,357,0,0,0,107431,596385,292138
88888,Total EPM,HI,2006,4,59013,253278,0,56940,264005,0,54561,302423,0,,,0,170515,819707,0
0,State Level Adjustment,IA,2006,4,28205,306649,0,15664,231556,0,12676,262365,0,,,0,56550,800639,0
471,Amana Society Service Co,IA,2006,4,43,428,699,58,600,178,390,6266,1,0,0,0,491,7294,878
9417,Interstate Power and Light Co,IA,2006,4,28588,256875,407035,22081,275175,71741,30037,593735,2574,0,0,0,80706,1125785,481350
12341,MidAmerican Energy Co,IA,2006,4,29922,340864,533654,23375,362582,85338,23112,586628,1232,0,0,0,76409,1290074,620224
88888,Total EPM,IA,2006,4,86758,904816,0,61178,869913,0,66215,1448994,0,,,0,214156,3223792,0
0,State Level Adjustment,ID,2006,4,4643,61085,0,2066,32444,0,757,17319,0,,,0,7466,110848,0
9187,Idaho Falls City of,ID,2006,4,1715,26222,21175,1539,21086,3286,454,8497,8,,,,3708,55805,24469
9191,Idaho Power Co,ID,2006,4,20823,324853,371636,12090,252164,55183,9833,269082,16578,0,0,0,42746,846099,443397
10454,Kootenai Electric Coop Inc,ID,2006,4,1447,23563,19373,478,8028,1684,77,1811,44,0,0,0,2002,33402,21101
11273,Lower Valley Energy Inc,ID,2006,4,58,1086,1192,13,247,160,131,3697,41,0,0,0,202,5030,1393
14354,PacifiCorp,ID,2006,4,2430,50400,52865,1719,27785,7640,5151,159905,5387,0,0,0,9300,238090,65892
16565,Salmon River Electric Coop Inc,ID,2006,4,187,2258,1994,100,1521,429,278,10313,176,,,,565,14092,2599
20169,Avista Corp,ID,2006,4,5908,91060,99097,5279,78591,15823,4025,96193,494,0,0,0,15212,265844,115414
22814,Raft Rural Elec Coop Inc,ID,2006,4,98,1439,1236,57,1187,246,523,549,750,0,0,0,678,3175,2232
88888,Total EPM,ID,2006,4,37309,581966,0,23341,423053,0,21229,567366,0,,,0,81879,1572385,0
0,State Level Adjustment,IL,2006,4,37081,399117,0,72964,741197,0,66197,1732961,0,,,0,176246,2873470,0
3252,Central Illinois Light Co,IL,2006,4,8289,124281,183554,8467,136473,23347,6675,139880,666,0,0,0,23431,400634,207567
3253,Central Illinois Pub Serv Co,IL,2006,4,17504,260891,334435,19277,327943,55621,13077,371636,677,33,2042,1,49891,962512,390734
4110,Commonwealth Edison Co,IL,2006,4,155478,1766299,3380391,163969,2198199,347118,59014,1101403,1196,2099,36950,2,380560,5102851,3728707
9208,Illinois Power Co,IL,2006,4,26134,335862,537449,27227,357550,72497,14047,347857,202,1,6,4,67409,1041275,610152
9417,Interstate Power and Light Co,IL,2006,4,410,6088,10750,219,3727,1935,598,17152,112,0,0,0,1227,26967,12797
12341,MidAmerican Energy Co,IL,2006,4,3074,39665,75164,2683,47354,9113,2041,56274,88,0,0,0,7798,143293,84365
13032,Mt Carmel Public Utility Co,IL,2006,4,349,3724,4598,115,1175,849,313,5565,104,0,0,0,777,10464,5551
17535,South Beloit Wtr Gas & Elec,IL,2006,4,374,5291,8439,251,3975,972,345,7307,46,,,,970,16573,9457
88888,Total EPM,IL,2006,4,248693,2941218,0,295172,3817593,0,162307,3780035,0,,,0,708309,10578039,0
0,State Level Adjustment,IN,2006,4,52852,625479,0,20407,284510,0,28934,550166,0,,,0,102193,1460155,0
261,AGC Division of APG Inc,IN,2006,4,0,0,0,0,0,0,11830,379759,1,0,0,0,11830,379759,1
9273,Indianapolis Power & Light Co,IN,2006,4,26010,308956,415370,11822,140477,46097,37184,597535,5167,,,,75016,1046968,466634
9324,Indiana Michigan Power Co,IN,2006,4,20790,288814,398296,18481,302319,51519,24028,556907,4102,,,,63299,1148040,453917
13756,Northern Indiana Pub Serv Co,IN,2006,4,22718,203748,395248,28598,299524,52135,42585,799050,2517,136,1335,1,94037,1303657,449901
15470,PSI Energy Inc,IN,2006,4,54244,554266,662993,45588,613826,97728,52951,997984,2893,0,0,0,152783,2166076,763614
17633,Southern Indiana Gas & Elec Co,IN,2006,4,9656,97977,126452,9096,113724,18782,11440,198369,206,0,0,0,30192,410070,145440
88888,Total EPM,IN,2006,4,186270,2079240,0,133992,1754380,0,208952,4079770,0,,,0,529350,7914725,0
0,State Level Adjustment,KS,2006,4,19268,181779,0,16263,178213,0,13393,238495,0,,,0,48924,598486,0
5860,Empire District Electric Co,KS,2006,4,562,6538,8815,330,3733,1417,342,6090,47,0,0,0,1234,16361,10279
9996,Kansas City City of,KS,2006,4,3451,36042,57128,6165,74604,6928,4213,86319,98,0,0,0,13829,196965,64154
10000,Kansas City Power & Light Co,KS,2006,4,11589,176272,205258,13615,236493,25517,1761,35986,1038,0,0,0,26965,448751,231813
10005,Kansas Gas & Electric Co,KS,2006,4,12730,170694,271030,13902,223289,32635,13598,321718,3469,0,0,0,40230,715701,307134
12524,Midwest Energy Inc,KS,2006,4,1620,18856,28773,2116,25900,14317,2480,42509,3043,0,0,0,6216,87265,46133
12698,Aquila Inc,KS,2006,4,2985,27935,52219,4060,42007,16701,3991,70471,68,0,0,0,11036,140413,68988
17718,Southwestern Public Service Co,KS,2006,4,42,680,1038,52,1129,430,0,0,0,0,0,0,94,1809,1468
22500,Westar Energy Inc,KS,2006,4,16200,196811,309539,20800,321861,45938,9263,163555,1182,,,,46263,682227,356659
88888,Total EPM,KS,2006,4,68447,815607,0,77303,1107229,0,49041,965143,0,,,0,194791,2887978,0
0,State Level Adjustment,KY,2006,4,50243,639711,0,23527,317093,0,24307,526286,0,,,0,98076,1483090,0
5748,Electric Energy Inc,KY,2006,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9964,Kenergy Corp,KY,2006,4,2910,47257,44401,1146,18121,9381,21152,680261,31,0,0,0,25208,745639,53813
10171,Kentucky Utilities Company,KY,2006,4,21975,366233,408293,24379,428096,86131,20935,488069,1895,0,0,0,67289,1282398,496319
11249,Louisville Gas and Electric Company,KY,2006,4,17102,244535,349142,22585,369686,46971,10872,254669,402,0,0,0,50559,868890,396515
14724,Pennyrile Rural Electric Coop,KY,2006,4,3483,39966,35651,1753,18486,9836,1816,28432,34,0,0,0,7052,86884,45521
17564,South Kentucky Rural  Electric Coop C,KY,2006,4,4738,61490,56688,496,5947,4354,1736,25581,411,0,0,0,6970,93018,61453
18642,Tennessee Valley Authority,KY,2006,4,0,0,0,0,0,0,32515,1341499,22,0,0,0,32515,1341499,22
19446,"Union Light, Heat & Power Co",KY,2006,4,6006,88663,117608,7593,126124,14431,3048,59311,390,,,,16647,274098,132429
20130,Warren Rural Elec Coop Corp,KY,2006,4,4975,60118,47485,2187,23209,9504,3268,51374,46,0,0,0,10430,134701,57035
22053,Kentucky Power Co,KY,2006,4,9159,120725,144560,6391,85458,29529,11608,262924,1456,,,,27158,469107,175545
49998,City of Berea Municipal Utilities,KY,2006,4,272,4538,4186,137,2115,637,214,4014,54,,,,623,10667,4877
88888,Total EPM,KY,2006,4,120863,1673236,0,90194,1394335,0,131471,3722420,0,,,0,342527,6789991,0
0,State Level Adjustment,LA,2006,4,38185,514434,0,21703,279052,0,5308,85463,0,,,0,65195,878950,0
3265,Cleco Power LLC,LA,2006,4,24633,229313,225273,20017,190115,38341,18818,239280,672,0,0,0,63468,658708,264286
7806,Entergy Gulf States Inc,LA,2006,4,32958,305854,308328,36352,365597,47302,55416,769269,4482,0,0,0,124726,1440720,360112
11241,Entergy Louisiana Inc,LA,2006,4,44802,540015,564095,38164,442392,76221,59554,1039956,8179,0,0,0,142520,2022363,648495
13478,Entergy New Orleans Inc,LA,2006,4,5170,46006,122162,13466,137173,14695,3165,42305,1576,13,79,22,21814,225563,138455
17698,Southwestern Electric Power Co,LA,2006,4,11442,158839,152972,12071,194991,18556,4314,80279,1929,,,,27827,434109,173457
88888,Total EPM,LA,2006,4,157190,1794461,0,141773,1609320,0,146575,2256552,0,,,0,445550,5660413,0
0,State Level Adjustment,MA,2006,4,36485,248849,0,163920,1188166,0,84854,688618,0,,,0,287764,2152430,0
1998,Boston Edison Co,MA,2006,4,60820,279894,586060,55018,295572,95177,3921,21008,1187,0,0,0,119759,596474,682424
2886,Cambridge Electric Light Co,MA,2006,4,2837,11881,40475,6975,34101,6850,153,904,18,0,0,0,9965,46886,47343
4089,Commonwealth Electric Co,MA,2006,4,14325,71423,142174,8454,51971,22197,1085,10190,182,0,0,0,23864,133584,164553
6374,Fitchburg Gas and Electric Light Comp,MA,2006,4,2220,12786,24235,1235,7605,3817,183,1188,9,0,0,0,3638,21579,28061
8774,Holyoke City of,MA,2006,4,811,6985,14405,1546,13726,2661,423,5653,75,,,,2780,26364,17141
11804,Massachusetts Electric Co,MA,2006,4,80418,563590,1068138,47272,295957,128836,7159,43447,3458,0,0,0,134849,902994,1200432
13206,Nantucket Electric Co,MA,2006,4,862,5768,10703,358,2085,1226,9,53,2,0,0,0,1229,7906,11931
15748,Reading Town of,MA,2006,4,2382,18611,24450,345,2790,548,4047,37036,2734,0,0,0,6774,58437,27732
20455,Western Massachusetts Elec Co,MA,2006,4,15472,94596,187195,7314,48250,17900,999,9157,667,,,,23785,152003,205762
49848,Massachusetts Bay Trans Auth,MA,2006,4,0,0,0,29,281,64,0,0,0,388,4312,3,417,4593,67
88888,Total EPM,MA,2006,4,216632,1314383,0,292466,1940504,0,102833,817254,0,,,0,614824,4103250,0
0,State Level Adjustment,MD,2006,4,29854,235869,0,92690,1011474,0,28103,402905,0,,,0,153678,1689541,0
1167,Baltimore Gas & Electric Co,MD,2006,4,61343,830696,1087322,58795,576638,112342,4228,46004,4662,0,0,0,124366,1453338,1204326
5027,Conectiv,MD,2006,4,13980,156792,171282,8786,90220,24800,395,2849,212,0,0,0,23161,249861,196294
15263,The Potomac Edison Co,MD,2006,4,13698,192696,212595,9859,112825,26322,3881,49926,2696,,,,27438,355447,241613
15270,Potomac Electric Power Co,MD,2006,4,30885,321686,440070,30492,369267,40836,0,0,0,0,0,0,61377,690953,480906
88888,Total EPM,MD,2006,4,149760,1737739,0,200622,2160424,0,36607,501684,0,,,0,390020,4439140,0
0,State Level Adjustment,ME,2006,4,54225,395438,0,33568,288901,0,18404,235371,0,,,0,106197,919709,0
3266,Central Maine Power Co,ME,2006,4,1,4,27,2,15,6,0,0,0,0,0,0,3,19,33
5609,Eastern Maine Electric Coop,ME,2006,4,0,0,0,0,0,0,63,802,1,0,0,0,63,802,1
11477,Town of Madison (ME),ME,2006,4,108,1183,2202,29,311,309,41,494,17,0,0,0,178,1988,2528
88888,Total EPM,ME,2006,4,54334,396625,0,33599,289227,0,18508,236667,0,,,0,106441,922518,0
0,State Level Adjustment,MI,2006,4,15803,222584,0,25403,390179,0,19379,427328,0,,,0,60585,1040091,0
392,Alpena Power Co,MI,2006,4,603,6347,13639,737,8903,3920,633,12252,5,0,0,0,1973,27502,17564
4254,Consumers Energy Co,MI,2006,4,83959,838876,1569919,81702,895159,214155,63447,884816,8667,0,0,0,229108,2618851,1792741
5107,City of Detroit,MI,2006,4,1,11,77,3681,40547,123,0,0,0,38,455,1,3720,41013,201
5109,Detroit Edison Co,MI,2006,4,109805,988805,1983137,121125,1311377,189555,63918,1086675,1084,0,0,0,294848,3386857,2173776
5659,Edison Sault Electric Co,MI,2006,4,415,13785,19240,672,20673,3670,393,17444,4,0,0,0,1480,51902,22914
9324,Indiana Michigan Power Co,MI,2006,4,4968,80637,108167,3802,54811,17008,4152,80992,1066,,,,12922,216440,126241
10704,Lansing City of,MI,2006,4,3245,44787,83027,6088,93946,12917,1720,34921,285,0,0,0,11053,173654,96229
13780,Northern States Power Co,MI,2006,4,382,4057,7834,385,4411,1434,140,2116,3,,,,907,10584,9271
19578,Upper Peninsula Power Co,MI,2006,4,3064,22874,46178,2504,22075,5939,1453,19458,13,,,,7021,64407,52130
20847,Wisconsin Electric Power Co,MI,2006,4,1349,11899,24237,1102,12045,2946,7680,205047,85,0,0,0,10131,228991,27268
20860,Wisconsin Public Service Corp,MI,2006,4,390,4816,8681,199,2386,988,715,15092,33,0,0,0,1304,22294,9702
88888,Total EPM,MI,2006,4,223984,2239478,0,247400,2856512,0,163630,2786141,0,,,0,635052,7882586,0
0,State Level Adjustment,MN,2006,4,43471,522943,0,20743,297046,0,19895,374017,0,,,0,84109,1194006,0
689,Anoka Electric Coop,MN,2006,4,7028,74514,110252,3422,50890,8998,433,9034,316,0,0,0,10883,134438,119566
5574,East Central Energy,MN,2006,4,3724,37488,46746,1367,19204,4365,363,7893,9,0,0,0,5454,64585,51120
9417,Interstate Power and Light Co,MN,2006,4,2123,22806,36314,1110,14240,6695,1845,27496,608,0,0,0,5078,64542,43617
10596,City of Lake Crystal,MN,2006,4,54,564,1044,46,603,181,0,0,0,0,0,0,100,1167,1225
12647,"ALLETE, Inc.",MN,2006,4,5201,76522,116872,5578,91882,20380,21469,542299,455,0,0,0,32248,710703,137707
13781,Northern States Power Co,MN,2006,4,49522,579346,1053728,65439,1077412,125559,36502,737282,469,155,1905,1,151618,2395945,1179757
13815,Northwestern Wisconsin Elec Co,MN,2006,4,3,27,59,1,8,15,,,,,,,4,35,74
14232,Otter Tail Power Co,MN,2006,4,2366,37953,46227,4530,80954,11651,1453,40644,10,0,0,0,8349,159551,57888
16181,Rochester Public Utilities,MN,2006,4,2210,23478,41379,3768,49733,4434,1378,23366,2,,,,7356,96577,45815
17267,Sioux Valley Energy,MN,2006,4,363,5091,2696,14,174,71,117,2112,59,0,0,0,494,7377,2826
20996,Wright-Hennepin Coop Elec Assn,MN,2006,4,2566,33733,38535,1184,18614,4496,258,4630,46,0,0,0,4008,56977,43077
25177,Dakota Electric Association,MN,2006,4,4739,58349,91291,303,3945,4201,3211,62756,2555,0,0,0,8253,125050,98047
88888,Total EPM,MN,2006,4,123370,1472814,0,107505,1704705,0,86924,1831529,0,,,0,317954,5010953,0
0,State Level Adjustment,MO,2006,4,57573,722507,0,23341,339289,0,16879,342922,0,,,0,97793,1404718,0
3093,Carroll Electric Coop Corp,MO,2006,4,585,6345,9696,101,1274,761,0,0,0,0,0,0,686,7619,10457
4675,Cuivre River Electric Coop Inc,MO,2006,4,3989,59970,50521,911,18426,3978,0,0,0,0,0,0,4900,78396,54499
5860,Empire District Electric Co,MO,2006,4,8548,101830,120115,7222,104929,22668,3712,72592,298,0,0,0,19482,279351,143081
9231,Independence City of,MO,2006,4,2798,31157,51402,3112,39375,5019,191,3126,12,0,0,0,6101,73658,56433
10000,Kansas City Power & Light Co,MO,2006,4,10585,152660,238174,18497,319622,31175,5950,132311,1146,0,0,0,35032,604593,270495
12698,Aquila Inc,MO,2006,4,15147,197808,264855,11728,223843,38096,3921,103854,248,0,0,0,30796,525505,303199
17833,City Utilities of Springfield,MO,2006,4,3935,57517,89982,6630,112223,13463,2180,32974,267,0,0,0,12745,202714,103712
19436,Union Electric Co,MO,2006,4,46463,741086,1019076,49971,1007809,143320,26499,754203,6405,69,1546,1,123002,2504644,1168802
88888,Total EPM,MO,2006,4,149623,2070880,0,121513,2166790,0,59332,1441982,0,,,0,330537,5681198,0
0,State Level Adjustment,MS,2006,4,41160,467519,0,24900,279422,0,22203,335516,0,,,0,88263,1082457,0
3841,Coast Electric Power Assn,MS,2006,4,7110,67440,63448,1855,21409,5395,1324,20480,9,0,0,0,10289,109329,68852
6641,4-County Electric Power Assn,MS,2006,4,3559,38073,34949,1659,15101,7537,1172,16963,20,0,0,0,6390,70137,42506
12685,Entergy Mississippi Inc,MS,2006,4,36808,319707,356548,41328,359886,64243,20592,236109,2565,0,0,0,98728,915702,423356
12686,Mississippi Power Co,MS,2006,4,15683,130697,145615,19017,206863,31839,19653,329810,508,0,0,0,54353,667370,177962
17252,Singing River Elec Pwr Assn,MS,2006,4,5894,59073,56776,2191,23138,7290,424,5724,11,0,0,0,8509,87935,64077
17647,Southern Pine Elec Power Assn,MS,2006,4,6325,62778,59855,2152,22335,4172,3592,45730,22,,,,12069,130843,64049
18642,Tennessee Valley Authority,MS,2006,4,0,0,0,0,0,0,9422,260489,7,0,0,0,9422,260489,7
19273,Tupelo City of,MS,2006,4,791,10513,10859,1901,23359,4532,1048,18535,14,,,,3740,52407,15405
88888,Total EPM,MS,2006,4,117330,1155800,0,95003,951513,0,79430,1269356,0,,,0,291763,3376669,0
0,State Level Adjustment,MT,2006,4,7008,87240,0,3032,60798,0,11877,254030,0,,,0,21917,402069,0
1738,Bonneville Power Admin,MT,2006,4,0,0,0,0,0,0,1112,46735,1,0,0,0,1112,46735,1
6395,Flathead Electric Coop Inc,MT,2006,4,3750,51411,48723,2346,32470,11196,1500,31364,75,0,0,0,7596,115245,59994
12087,McKenzie Electric Coop Inc,MT,2006,4,3,27,111,1,1,2,0,0,0,0,0,0,4,28,113
12199,MDU Resources Group Inc,MT,2006,4,692,9212,18454,823,14020,5029,891,20438,135,0,0,0,2406,43670,23618
12825,NorthWestern Energy LLC,MT,2006,4,13417,156753,257866,17860,224373,60029,2132,38213,159,0,0,0,33409,419339,318054
19156,Powder River Energy Corporation,MT,2006,4,2,38,41,57,955,109,321,7026,59,0,0,0,380,8019,209
