UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2021,1,6455,"Duke Energy Florida, LLC",FL,Investor Owned,Final,"211,650.936","1,573,844.000","1,574,505","101,067.625","1,049,655.000","199,323","19,823.733","259,588.000","1,876",0.000,0.000,0,"332,542","2,883,087","1,775,704"
2021,1,6457,Florida Public Utilities Co,FL,Investor Owned,Final,"4,541.000","29,111.000","25,232","3,244.000","23,204.000","7,324",328.000,"3,620.000",2,0.000,0.000,0,"8,113","55,935","32,558"
2021,1,7801,Gulf Power Co,FL,Investor Owned,Final,"63,622.013","454,841.231","414,575","29,627.764","275,431.710","58,211","9,734.509","115,372.930",238,0.000,0.000,0,"102,984","845,646","473,024"
2021,1,9617,JEA,FL,Municipal,Final,"53,497.000","471,118.000","434,306","28,311.291","281,301.507","57,920","13,234.399","181,635.381",196,27.709,332.493,1,"95,070","934,387","492,423"
2021,1,18454,Tampa Electric Co,FL,Investor Owned,Final,"84,492.214","752,364.923","705,950","57,865.101","610,916.222","86,563","13,427.635","175,276.428","1,398",0.000,0.000,0,"155,785","1,538,558","793,911"
2021,1,57313,Tesla Inc.,FL,Behind the Meter,Final,29.360,305.020,696,28.270,184.330,267,0.000,0.000,0,0.000,0.000,0,58,489,963
2021,1,59579,Sunnova,FL,Behind the Meter,Final,169.918,"1,158.920","1,304",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,170,"1,159","1,304"
2021,1,59647,Sunrun Inc.,FL,Behind the Meter,Final,498.240,"2,560.434","3,109",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,498,"2,560","3,109"
2021,1,60025,Greenbacker Renewable Energy Corporation,FL,Behind the Meter,Final,0.000,0.000,0,6.221,31.903,1,0.000,0.000,0,0.000,0.000,0,6,32,1
2021,1,60981,"TerraForm US Energy Services, LLC",FL,Behind the Meter,Final,0.000,0.000,0,11.680,62.220,3,0.000,0.000,0,0.000,0.000,0,12,62,3
2021,1,61098,Longroad Energy,FL,Behind the Meter,Final,0.000,0.000,0,6.336,22.549,1,0.000,0.000,0,0.000,0.000,0,6,23,1
2021,1,61823,"Greenskies Renewable Energy, LLC",FL,Behind the Meter,Final,0.000,0.000,0,34.174,116.962,1,0.000,0.000,0,0.000,0.000,0,34,117,1
2021,1,88888,Total EPM,FL,,Final,"1,134,164.011","9,886,525.143","9,749,050","625,745.218","6,725,990.939","1,257,538","96,260.032","1,321,456.015","22,437",456.182,"5,621.744",2,"1,856,625","17,939,594","11,029,027"
2021,1,0,Adjustment 2021,GA,,Final,"252,688.192","2,396,350.226","1,799,888","89,444.799","869,747.491","219,174","40,032.806","678,399.979","12,539",-0.008,-0.537,0,"382,166","3,944,497","2,031,601"
2021,1,3408,City of Chattanooga - (TN),GA,Municipal,Final,"1,759.000","16,674.000","9,688",436.000,"3,662.000","1,274",47.000,740.000,2,0.000,0.000,0,"2,242","21,076","10,964"
2021,1,3916,Cobb Electric Membership Corp,GA,Cooperative,Final,"22,447.790","198,323.357","191,738","9,626.681","97,673.453","22,658",885.627,"11,926.275",68,0.000,0.000,0,"32,960","307,923","214,464"
2021,1,7140,Georgia Power Co,GA,Investor Owned,Final,"297,709.561","2,713,804.453","2,300,194","242,574.852","2,543,113.829","328,878","94,466.648","1,847,174.472","10,687",650.670,"12,682.220",1,"635,402","7,116,775","2,639,760"
2021,1,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,Final,"33,193.000","319,322.000","217,115","14,162.000","123,124.000","23,269","4,455.000","60,432.000",220,0.000,0.000,0,"51,810","502,878","240,604"
2021,1,60981,"TerraForm US Energy Services, LLC",GA,Behind the Meter,Final,0.000,0.000,0,55.150,388.080,5,0.000,0.000,0,0.000,0.000,0,55,388,5
2021,1,61098,Longroad Energy,GA,Behind the Meter,Final,0.000,0.000,0,12.944,99.569,2,0.000,0.000,0,0.000,0.000,0,13,100,2
2021,1,88888,Total EPM,GA,,Final,"607,797.543","5,644,474.036","4,518,623","356,312.426","3,637,808.422","595,260","139,887.081","2,598,672.726","23,516",650.662,"12,681.683",1,"1,104,648","11,893,637","5,137,400"
2021,1,0,Adjustment 2021,HI,,Final,0.716,-63.443,"-16,189",313.885,"2,920.478","-2,375",211.116,973.960,10,0.000,0.000,0,526,"3,831","-18,554"
2021,1,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,Final,"13,095.689","38,203.862","75,915","9,486.058","27,548.756","11,294","5,646.550","19,527.179",96,0.000,0.000,0,"28,228","85,280","87,305"
2021,1,10071,Kauai Island Utility Cooperative,HI,Cooperative,Final,"5,072.847","14,402.912","29,720","2,860.282","8,007.394","4,876","3,550.733","10,119.602",121,0.000,0.000,0,"11,484","32,530","34,717"
2021,1,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,"11,124.932","34,389.713","62,813","8,214.400","24,205.076","10,394","7,654.463","25,189.444",144,0.000,0.000,0,"26,994","83,784","73,351"
2021,1,19547,Hawaiian Electric Co Inc,HI,Investor Owned,Final,"43,314.031","148,674.343","273,773","41,863.950","151,765.787","33,101","49,472.025","207,426.797",446,0.000,0.000,0,"134,650","507,867","307,320"
2021,1,57313,Tesla Inc.,HI,Behind the Meter,Final,276.000,"1,309.750","2,373",223.330,"2,253.710","2,371",0.000,0.000,0,0.000,0.000,0,499,"3,563","4,744"
2021,1,59579,Sunnova,HI,Behind the Meter,Final,161.594,614.152,838,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,162,614,838
2021,1,59580,"SunPower Capital, LLC",HI,Behind the Meter,Final,210.320,854.258,"1,156",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,210,854,"1,156"
2021,1,59647,Sunrun Inc.,HI,Behind the Meter,Final,"1,871.529","6,487.138","11,533",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,872","6,487","11,533"
2021,1,59943,Spruce Finance,HI,Behind the Meter,Final,45.562,212.860,297,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,46,213,297
2021,1,60981,"TerraForm US Energy Services, LLC",HI,Behind the Meter,Final,0.000,0.000,0,29.750,140.440,6,0.000,0.000,0,0.000,0.000,0,30,140,6
2021,1,61098,Longroad Energy,HI,Behind the Meter,Final,0.000,0.000,0,39.136,145.377,7,0.000,0.000,0,0.000,0.000,0,39,145,7
2021,1,88888,Total EPM,HI,,Final,"75,173.220","245,085.545","442,229","63,030.791","216,987.018","59,674","66,534.887","263,236.982",817,0.000,0.000,0,"204,739","725,310","502,720"
2021,1,0,Adjustment 2021,IA,,Final,"56,357.784","509,232.241","392,112","25,012.324","273,424.315","60,295","24,430.914","337,608.494","6,098",0.000,0.000,0,"105,801","1,120,265","458,505"
2021,1,471,Amana Society Service Co,IA,Investor Owned,Final,77.000,582.000,705,83.000,640.000,182,455.000,"5,823.000",1,0.000,0.000,0,615,"7,045",888
2021,1,9417,Interstate Power and Light Co,IA,Investor Owned,Final,"51,068.696","362,069.155","409,151","37,832.076","338,396.760","85,155","34,905.245","517,254.976","1,419",0.000,0.000,0,"123,806","1,217,721","495,725"
2021,1,12341,MidAmerican Energy Co,IA,Investor Owned,Final,"51,557.050","594,401.411","608,696","27,429.701","394,166.555","99,375","55,522.425","1,224,809.683","1,628",0.000,0.000,0,"134,509","2,213,378","709,699"
2021,1,88888,Total EPM,IA,,Final,"159,060.530","1,466,284.807","1,410,664","90,357.101","1,006,627.630","245,007","115,313.584","2,085,496.153","9,146",0.000,0.000,0,"364,731","4,558,409","1,664,817"
2021,1,0,Adjustment 2021,ID,,Final,"9,236.784","102,975.577","71,860","2,838.077","38,068.906","9,328","1,682.075","28,982.945","1,972",0.000,0.000,0,"13,757","170,027","83,160"
2021,1,9187,City of Idaho Falls - (ID),ID,Municipal,Final,"2,934.069","41,026.697","24,938","2,087.797","33,520.218","4,281",336.105,"6,740.340",5,0.000,0.000,0,"5,358","81,287","29,224"
2021,1,9191,Idaho Power Co,ID,Investor Owned,Final,"58,899.867","551,524.237","478,756","25,154.324","343,293.562","70,953","15,088.271","275,267.353","19,491",0.000,0.000,0,"99,142","1,170,085","569,200"
2021,1,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,"3,730.255","40,636.420","26,587",905.572,"9,698.201","2,154",120.784,"2,382.088",43,0.000,0.000,0,"4,757","52,717","28,784"
2021,1,11273,Lower Valley Energy Inc,ID,Cooperative,Final,182.000,"2,842.000","1,417",38.000,526.000,351,234.000,"4,727.000",44,0.000,0.000,0,454,"8,095","1,812"
2021,1,12692,"Missoula Electric Coop, Inc",ID,Cooperative,Final,7.253,77.426,40,7.477,80.169,21,0.000,0.000,0,0.000,0.000,0,15,158,61
2021,1,14354,PacifiCorp,ID,Investor Owned,Final,"8,217.312","87,514.350","69,264","3,570.123","42,638.532","9,749","8,725.911","147,873.213","5,691",0.000,0.000,0,"20,513","278,026","84,704"
2021,1,16565,Salmon River Electric Coop Inc,ID,Cooperative,Final,373.000,"4,590.000","2,279",154.000,"2,348.000",459,124.000,"2,939.000",2,0.000,0.000,0,651,"9,877","2,740"
2021,1,20169,Avista Corp,ID,Investor Owned,Final,"13,240.202","134,545.532","119,915","7,242.149","82,282.902","18,422","4,471.713","99,960.538",367,0.000,0.000,0,"24,954","316,789","138,704"
2021,1,22814,Raft Rural Elec Coop Inc,ID,Cooperative,Final,210.683,"2,625.160","1,321",356.397,"5,626.681",384,11.900,176.743,945,0.000,0.000,0,579,"8,429","2,650"
2021,1,88888,Total EPM,ID,,Final,"97,031.425","968,357.399","796,377","42,353.916","558,083.171","116,102","30,794.759","569,049.220","28,560",0.000,0.000,0,"170,180","2,095,490","941,039"
2021,1,0,Adjustment 2021,IL,,Final,"250,928.697","1,974,194.971","2,136,621","257,787.106","2,880,722.023","335,741","229,022.977","3,328,288.813","4,913","2,406.536","39,767.121",3,"740,145","8,222,973","2,477,278"
2021,1,4110,Commonwealth Edison Co,IL,Investor Owned,Final,"207,790.231","1,678,299.837","2,711,893","67,050.687","705,196.546","219,204","4,047.669","61,402.203",172,0.000,0.000,0,"278,889","2,444,899","2,931,269"
2021,1,12341,MidAmerican Energy Co,IL,Investor Owned,Final,"4,569.138","54,937.428","74,013","2,697.345","39,958.412","11,408","2,106.135","53,119.461",43,0.000,0.000,0,"9,373","148,015","85,464"
2021,1,13032,Mt Carmel Public Utility Co,IL,Investor Owned,Final,659.000,"4,603.000","4,362",177.000,"1,177.000",809,231.000,"1,823.000",91,0.000,0.000,0,"1,067","7,603","5,262"
2021,1,56697,Ameren Illinois Company,IL,Investor Owned,Final,"45,573.484","457,612.257","415,688","19,361.214","258,389.061","63,953","1,634.452","23,213.417",273,0.000,0.000,0,"66,569","739,215","479,914"
2021,1,57313,Tesla Inc.,IL,Behind the Meter,Final,0.180,0.620,3,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,1,3
2021,1,59579,Sunnova,IL,Behind the Meter,Final,8.649,19.981,97,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,9,20,97
2021,1,59647,Sunrun Inc.,IL,Behind the Meter,Final,739.778,"1,678.609","9,625",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,740,"1,679","9,625"
2021,1,88888,Total EPM,IL,,Final,"510,269.157","4,171,346.703","5,352,302","347,073.352","3,885,443.042","631,115","237,042.233","3,467,846.894","5,492","2,406.536","39,767.121",3,"1,096,791","11,564,404","5,988,912"
2021,1,0,Adjustment 2021,IN,,Final,"111,740.974","962,911.588","769,150","34,175.734","344,070.465","71,158","43,519.719","642,689.151","4,635",0.003,-0.077,0,"189,436","1,949,671","844,943"
2021,1,261,AGC Division of APGI Inc,IN,Investor Owned,Final,0.000,0.000,0,0.000,0.000,0,"10,143.091","238,161.000",1,0.000,0.000,0,"10,143","238,161",1
2021,1,9273,Indianapolis Power & Light Co,IN,Investor Owned,Final,"56,680.967","567,866.774","451,735","20,811.880","173,762.997","54,296","39,143.152","494,134.384","5,517",0.000,0.000,0,"116,636","1,235,764","511,548"
2021,1,9324,Indiana Michigan Power Co,IN,Investor Owned,Final,"60,645.372","432,427.638","413,536","32,190.670","305,895.997","55,315","38,595.779","522,122.855","4,032",0.000,0.000,0,"131,432","1,260,446","472,883"
2021,1,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,Final,"46,391.280","295,490.785","419,195","43,479.221","313,768.169","58,175","37,841.706","682,132.715","2,159",159.548,"1,807.750",1,"127,872","1,293,199","479,530"
2021,1,15470,"Duke Energy Indiana, LLC",IN,Investor Owned,Final,"109,042.177","930,303.139","751,176","61,533.763","616,567.630","104,517","47,775.647","721,241.680","2,686",0.000,0.000,0,"218,352","2,268,112","858,379"
2021,1,17633,Southern Indiana Gas & Elec Co,IN,Investor Owned,Final,"21,078.952","140,527.948","130,207","12,533.089","91,092.535","19,037","11,792.316","146,431.706",116,0.000,0.000,0,"45,404","378,052","149,360"
2021,1,59579,Sunnova,IN,Behind the Meter,Final,0.326,0.803,2,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,1,2
2021,1,88888,Total EPM,IN,,Final,"405,580.048","3,329,528.675","2,935,001","204,724.357","1,845,157.793","362,498","228,811.410","3,446,913.491","19,146",159.551,"1,807.673",1,"839,275","8,623,408","3,316,646"
2021,1,0,Adjustment 2021,KS,,Final,"39,686.660","314,725.369","315,026","29,957.597","269,555.288","95,565","19,233.462","287,674.424","11,026",0.000,0.000,0,"88,878","871,955","421,617"
2021,1,3892,City of Coffeyville - (KS),KS,Municipal,Final,490.948,"4,214.168","4,910",545.582,"4,924.957","1,014","2,782.820","50,365.825",10,0.000,0.000,0,"3,819","59,505","5,934"
2021,1,5860,Empire District Electric Co,KS,Investor Owned,Final,"1,410.190","12,138.823","8,214",611.124,"5,115.434","1,451",384.496,"4,826.302",43,0.000,0.000,0,"2,406","22,081","9,708"
2021,1,9996,City of Kansas City - (KS),KS,Municipal,Final,"6,264.000","51,229.000","59,566","8,152.000","81,211.000","7,013","3,381.000","40,916.000",82,0.000,0.000,0,"17,797","173,356","66,661"
2021,1,10000,Evergy Metro,KS,Investor Owned,Final,"27,811.100","244,410.352","236,158","23,314.767","254,941.061","30,612","1,664.123","18,275.831",874,0.000,0.000,0,"52,790","517,627","267,644"
2021,1,10005,"Evergy Kansas South, Inc",KS,Investor Owned,Final,"31,963.521","275,637.331","293,305","22,340.646","238,175.693","40,325","20,312.261","314,050.012","3,184",0.000,0.000,0,"74,616","827,863","336,814"
2021,1,12524,Midwest Energy Inc,KS,Cooperative,Final,"3,292.931","27,040.837","29,774","3,591.353","31,177.112","13,302","4,711.805","52,938.940","6,900",0.000,0.000,0,"11,596","111,157","49,976"
2021,1,22500,"Evergy Kansas Central, Inc",KS,Investor Owned,Final,"31,150.360","269,448.854","335,360","26,670.817","286,470.131","54,200","10,118.292","138,267.405","1,165",0.000,0.000,0,"67,939","694,186","390,725"
2021,1,27000,WAPA-- Western Area Power Administration,KS,Federal,Final,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
2021,1,88888,Total EPM,KS,,Final,"142,069.710","1,198,844.734","1,282,313","115,183.886","1,171,570.676","243,482","62,588.259","907,314.739","23,284",0.000,0.000,0,"319,842","3,277,730","1,549,079"
2021,1,0,Adjustment 2021,KY,,Final,"97,401.722","942,239.648","730,914","34,645.457","355,634.691","87,575","25,738.326","433,665.529",942,0.000,0.000,0,"157,786","1,731,540","819,431"
2021,1,7174,Gibson Electric Members Corp,KY,Cooperative,Final,418.000,"3,590.000","2,565",192.000,"1,652.000",861,57.000,"1,083.000",1,0.000,0.000,0,667,"6,325","3,427"
2021,1,9964,Kenergy Corp,KY,Cooperative,Final,"8,533.000","72,501.000","46,832","2,831.000","24,254.000","11,709","21,914.000","635,074.000",30,0.000,0.000,0,"33,278","731,829","58,571"
2021,1,10171,Kentucky Utilities Co,KY,Investor Owned,Final,"73,388.312","736,500.140","441,190","46,373.596","458,147.486","93,448","30,147.051","493,742.558","1,715",0.000,0.000,0,"149,909","1,688,390","536,353"
2021,1,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,"43,324.802","389,853.296","374,533","36,402.979","362,427.454","50,715","14,481.690","199,562.217",547,0.000,0.000,0,"94,209","951,843","425,795"
2021,1,14724,Pennyrile Rural Electric Coop,KY,Cooperative,Final,"7,079.000","64,288.000","39,451","2,874.000","24,069.000","5,603","1,611.000","25,827.000",26,0.000,0.000,0,"11,564","114,184","45,080"
2021,1,17564,South Kentucky Rural E C C,KY,Cooperative,Final,"9,937.071","99,960.008","63,094",999.964,"8,174.832","5,510","2,478.113","31,238.523",630,0.000,0.000,0,"13,415","139,373","69,234"
2021,1,18642,Tennessee Valley Authority,KY,Federal,Final,0.000,0.000,0,"1,406.606","22,660.861",7,"10,324.994","268,090.713",10,0.000,0.000,0,"11,732","290,752",17
2021,1,19446,Duke Energy Kentucky,KY,Investor Owned,Final,"13,098.187","142,801.209","130,458","11,028.970","130,621.521","15,268","4,128.831","56,840.313",357,0.000,0.000,0,"28,256","330,263","146,083"
2021,1,20130,Warren Rural Elec Coop Corp,KY,Cooperative,Final,"10,059.000","99,223.000","56,902","3,994.000","34,828.000","13,136","4,025.000","67,714.000",43,0.000,0.000,0,"18,078","201,765","70,081"
2021,1,22053,Kentucky Power Co,KY,Investor Owned,Final,"29,957.814","251,743.713","134,725","12,544.578","98,508.983","30,450","10,284.586","163,085.457","1,095",0.000,0.000,0,"52,787","513,338","166,270"
2021,1,49998,City of Berea Municipal Utility,KY,Municipal,Final,455.244,"5,108.663","4,658",144.588,"1,603.129",584,203.699,"2,660.757",58,0.000,0.000,0,804,"9,373","5,300"
2021,1,88888,Total EPM,KY,,Final,"293,652.152","2,807,808.677","2,025,322","153,437.738","1,522,581.957","314,866","125,394.290","2,378,584.067","5,454",0.000,0.000,0,"572,484","6,708,975","2,345,642"
2021,1,0,Adjustment 2021,LA,,Final,"68,839.985","767,468.733","523,234","24,667.356","280,760.701","68,808","20,938.614","351,683.369","3,804",1.544,12.753,0,"114,447","1,399,926","595,846"
2021,1,3265,Cleco Power LLC,LA,Investor Owned,Final,"32,345.000","326,864.000","247,416","21,654.000","208,013.000","42,340","10,335.000","174,719.000",548,0.000,0.000,0,"64,334","709,596","290,304"
2021,1,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,"117,819.403","1,252,115.679","945,404","81,462.261","890,349.434","140,493","116,470.890","2,389,444.338","11,031",0.000,0.000,0,"315,753","4,531,909","1,096,928"
2021,1,13478,"Entergy New Orleans, LLC",LA,Investor Owned,Final,"23,712.396","213,041.656","185,948","21,610.138","212,981.272","19,127","2,352.742","31,240.835","1,673",93.086,855.273,1,"47,768","458,119","206,749"
2021,1,17698,Southwestern Electric Power Co,LA,Investor Owned,Final,"29,148.692","298,998.036","206,343","17,709.677","177,473.109","24,956","6,922.694","88,807.502","2,104",0.000,0.000,0,"53,781","565,279","233,403"
2021,1,59579,Sunnova,LA,Behind the Meter,Final,2.192,12.578,28,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,2,13,28
2021,1,59943,Spruce Finance,LA,Behind the Meter,Final,3.446,36.643,77,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,3,37,77
2021,1,88888,Total EPM,LA,,Final,"271,871.114","2,858,537.325","2,108,450","167,103.432","1,769,577.516","295,724","157,019.940","3,035,895.044","19,160",94.630,868.026,1,"596,089","7,664,878","2,423,335"
2021,1,0,Adjustment 2021,MA,,Final,"236,742.461","1,110,166.034","1,486,980","267,941.022","1,663,759.572","270,563","67,728.161","482,347.387","8,972","1,925.023","30,844.164",2,"574,337","3,287,117","1,766,517"
2021,1,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,Final,"3,002.996","11,692.122","18,923",743.375,"3,134.327","3,108",189.667,"1,217.248",7,0.000,0.000,0,"3,936","16,044","22,038"
2021,1,8774,City of Holyoke - (MA),MA,Municipal,Final,"1,413.000","10,394.000","14,938","2,168.000","17,432.000","2,857",408.000,"3,972.000",32,0.000,0.000,0,"3,989","31,798","17,827"
2021,1,11804,Massachusetts Electric Co,MA,Investor Owned,Final,"100,491.220","389,700.746","590,039","18,333.531","105,707.343","65,353","2,449.197","12,906.157","1,183",0.000,0.000,0,"121,274","508,314","656,575"
2021,1,13206,Nantucket Electric Co,MA,Investor Owned,Final,340.271,"1,327.677","1,630",61.529,293.143,241,0.942,4.009,1,0.000,0.000,0,403,"1,625","1,872"
2021,1,15748,Town of Reading - (MA),MA,Municipal,Final,"3,494.963","23,880.084","26,780","3,829.089","32,896.768","3,238",0.000,0.000,0,0.000,0.000,0,"7,324","56,777","30,018"
2021,1,20310,Town of Wellesley - (MA),MA,Municipal,Final,"1,470.000","10,000.000","8,940",952.000,"7,461.000","1,200",513.000,"3,992.000",5,0.000,0.000,0,"2,935","21,453","10,145"
2021,1,54913,NSTAR Electric Company,MA,Investor Owned,Final,"82,223.000","367,137.000","621,048","29,592.000","171,435.000","85,585","1,803.000","8,460.000",796,0.000,0.000,0,"113,618","547,032","707,429"
2021,1,57313,Tesla Inc.,MA,Behind the Meter,Final,894.070,"4,484.010","19,247",25.200,181.460,24,0.000,0.000,0,0.000,0.000,0,919,"4,665","19,271"
2021,1,59086,"Constellation Solar Holding, LLC",MA,Behind the Meter,Final,0.000,0.000,0,15.030,135.320,3,0.000,0.000,0,0.000,0.000,0,15,135,3
