UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
0,State Level Adjustment,NJ,2004,8,7965,63650,0,103776,955833,0,58488,645376,0,,,0,171384,1672713,0
963,Atlantic City Electric Co,NJ,2004,8,63106,472008,457957,35975,287316,61102,3227,34394,956,,,,102308,793718,520015
9726,Jersey Central Power & Lt Co,NJ,2004,8,127993,1009343,938732,76515,661520,115011,4736,61564,2480,0,0,0,209244,1732427,1056223
15477,Public Service Elec & Gas Co,NJ,2004,8,174768,1447719,1788652,204331,1652736,251409,26030,302825,7798,1002,10369,2,406131,3413649,2047861
16213,Rockland Electric Co,NJ,2004,8,9437,81017,62282,7058,63847,8749,262,2375,234,,,,16757,147239,71265
88888,Total EPM,NJ,2004,8,383269,3073737,0,427655,3621252,0,92743,1046534,0,,,0,905824,7759746,0
0,State Level Adjustment,NM,2004,8,13442,136519,0,13654,172495,0,10979,193578,0,,,0,38074,502591,0
3287,"Central Valley Elec Coop, Inc",NM,2004,8,349,4820,4753,621,7020,5258,2897,51834,1508,,,,3867,63674,11519
5701,El Paso Electric Co,NM,2004,8,5727,50866,68954,6993,82040,9414,480,9480,27,,,,13200,142386,78395
9699,"Jemez Mountains Elec Coop, Inc",NM,2004,8,1423,12477,26671,1020,9652,3252,171,2080,20,,,,2614,24209,29943
13314,Navajo Tribal Utility Authority,NM,2004,8,205,2512,10022,247,3292,820,200,4539,1,0,0,0,652,10343,10843
15473,Public Service Co of NM,NM,2004,8,19620,238536,363774,25692,365120,44240,5333,110404,290,0,0,0,50645,714060,408304
17718,Southwestern Public Service Co,NM,2004,8,6768,85727,88420,8833,139558,21343,4938,84322,39,,,,20539,309607,109802
22690,Roosevelt County Elec Coop Inc,NM,2004,8,233,3156,3485,85,960,788,618,8199,1503,,,,936,12315,5776
40051,Texas-New Mexico Power Co,NM,2004,8,2765,22405,42008,3064,23892,6551,3690,54102,8,,,,9519,100399,48567
88888,Total EPM,NM,2004,8,50532,557018,0,60209,804029,0,29306,518538,0,,,0,140046,1879584,0
0,State Level Adjustment,NV,2004,8,1661,21143,0,1706,26028,0,550,10637,0,,,0,3842,57069,0
2008,City of Boulder,NV,2004,8,660,14597,6633,368,5901,888,,,,,,,1028,20498,7521
4356,Colorado River Comm of Nevada,NV,2004,8,,,,3480,66301,2,2806,66908,5,,,,6286,133209,7
13073,"Mt Wheeler Power, Inc",NV,2004,8,239,2740,4624,690,11600,1789,364,5329,89,,,,1293,19669,6502
13407,Nevada Power Co,NV,2004,8,112298,1183367,637884,39862,436741,83683,61295,622962,1443,75,740,16,213530,2243810,723026
17166,Sierra Pacific Power Co,NV,2004,8,24564,216952,254263,28641,284491,38881,23782,279069,107,,,,76987,780512,293251
18260,Surprise Valley Electrification Corp,NV,2004,8,,,,1,2,5,,,,,,,1,2,5
19840,"Valley Electric Assn, Inc",NV,2004,8,1982,25313,15083,938,12543,1998,218,3344,202,,,,3138,41200,17283
20332,Wells Rural Electric Co,NV,2004,8,234,2756,4006,246,3808,741,2032,42106,105,0,0,0,2512,48670,4852
22814,Raft Rural Elec Coop Inc,NV,2004,8,54,753,1546,114,2806,242,18,387,22,,,,186,3946,1810
88888,Total EPM,NV,2004,8,141692,1467621,0,76046,850221,0,91065,1030742,0,,,0,308803,3348585,0
0,State Level Adjustment,NY,2004,8,47061,470827,0,404481,2996180,0,72974,1226694,0,,,0,540489,4906496,0
3249,Central Hudson Gas & Elec Corp,NY,2004,8,18214,171500,242253,14267,168264,43601,2938,43871,1043,0,0,0,35419,383635,286897
4226,Consolidated Edison Co-NY Inc,NY,2004,8,260699,1313153,2623875,282824,1564530,421415,6896,39651,374,177,1608,16,550596,2918942,3045680
6369,Fishers Island Utility Co Inc,NY,2004,8,168,671,659,42,197,109,,,,,,,210,868,768
11171,Long Island Power Authority,NY,2004,8,174108,1007448,976960,147060,890600,112946,,,,3722,20578,127,324890,1918626,1090033
13511,New York State Elec & Gas Corp,NY,2004,8,53470,422300,712203,28650,259269,97023,11811,182213,2188,192,2369,4,94123,866151,811418
13573,Niagara Mohawk Power Corp.,NY,2004,8,107615,867432,1346215,73431,636922,137031,29626,214489,1070,10,,2,210682,1718843,1484318
14154,Orange & Rockland Utils Inc,NY,2004,8,15635,105840,130065,11944,98792,19740,1630,20426,68,,,,29209,225058,149873
14711,Pennsylvania Electric Co,NY,2004,8,209,2260,3320,116,1369,437,85,1213,11,,,,410,4842,3768
16183,Rochester Gas & Electric Corp,NY,2004,8,19497,186504,282992,11846,126732,29339,4981,70140,703,,,,36324,383376,313034
88888,Total EPM,NY,2004,8,696676,4547935,0,974661,6742855,0,130941,1798697,0,,,0,1822352,13326837,0
0,State Level Adjustment,OH,2004,8,137280,1422534,0,114406,1255501,0,74689,1198666,0,,,0,326375,3876702,0
3542,Cincinnati Gas & Electric Co,OH,2004,8,50942,619415,573350,37151,533937,69411,19185,427493,2252,0,0,0,107278,1580845,645013
3755,Cleveland Electric Illum Co,OH,2004,8,17034,141092,229664,22479,200370,27178,34919,627103,1663,269,2638,1,74701,971203,258506
4062,Columbus Southern Power Co,OH,2004,8,52276,604604,627985,45195,742017,71433,11596,238665,2708,,,,109067,1585286,702126
4922,Dayton Power & Light Co,OH,2004,8,39883,440080,451535,28142,413168,52987,7600,132411,1566,38,613,1,75663,986272,506089
12796,Monongahela Power Co,OH,2004,8,1763,26922,24891,1156,18592,3438,2986,96653,900,,,,5905,142167,29229
13998,Ohio Edison Co,OH,2004,8,57182,531422,611318,38951,381932,73252,32204,553572,639,,,,128337,1466926,685209
14006,Ohio Power Co,OH,2004,8,36576,547205,606308,26309,459967,91747,45359,1279633,7552,0,0,0,108244,2286805,705607
14015,Ohio Valley Electric Corp,OH,2004,8,,,,,,,599,18975,1,,,,599,18975,1
18997,The Toledo Edison Co,OH,2004,8,13470,119429,148274,15089,141047,17819,16348,382254,190,,,,44907,642730,166283
88888,Total EPM,OH,2004,8,406406,4452703,0,328878,4146531,0,245485,4955425,0,,,0,981076,13557911,0
0,State Level Adjustment,OK,2004,8,55209,583621,0,22288,259992,0,12424,243462,0,,,0,89921,1087075,0
817,Arkansas Valley Elec Coop Corp,OK,2004,8,433,5586,3790,117,1600,470,,,,,,,550,7186,4260
5860,Empire District Electric Co,OK,2004,8,401,4854,4425,239,2788,951,218,3740,16,,,,858,11382,5392
13734,"Northeast Oklahoma Electric Coop, In",OK,2004,8,2949,38137,32974,821,10944,3876,39,633,5,,,,3809,49714,36855
14062,Oklahoma Electric Coop Inc,OK,2004,8,5390,54660,38313,1537,17845,3219,379,6595,24,,,,7306,79100,41556
14063,Oklahoma Gas & Electric Co,OK,2004,8,67734,817150,576197,59473,748907,85442,27704,500820,8509,0,0,0,154911,2066877,670148
15474,Public Service Co of Oklahoma,OK,2004,8,49723,664338,436701,38921,587011,63231,23685,443501,6899,,,,112329,1694850,506831
17718,Southwestern Public Service Co,OK,2004,8,525,7119,7471,651,10454,2439,329,8249,3,,,,1505,25822,9913
19785,Verdigris Valley Elec Coop Inc,OK,2004,8,2993,40468,26619,312,3545,3454,269,4161,447,,,,3574,48174,30520
88888,Total EPM,OK,2004,8,185357,2215933,0,124359,1643086,0,65047,1211161,0,,,0,374763,5070180,0
0,State Level Adjustment,OR,2004,8,19037,272839,0,13617,228606,0,16151,384733,0,,,0,48805,886178,0
1738,Bonneville Power Admin,OR,2004,8,0,0,0,7,160,1,0,0,0,0,0,0,7,160,1
6022,Eugene City of,OR,2004,8,4316,57332,73949,4969,80103,8734,2747,67909,5,,,,12032,205344,82688
9191,Idaho Power Co,OR,2004,8,751,14505,13076,674,13380,3261,1231,34891,1523,0,0,0,2656,62776,17860
14354,PacifiCorp,OR,2004,8,23448,384735,438049,22050,419637,71589,10873,298676,10140,63,1002,20,56434,1104050,519798
15248,Portland General Electric Co,OR,2004,8,45547,562510,669509,44515,648973,90685,17009,307895,4629,31,469,23,107102,1519847,764846
18260,Surprise Valley Electrification Corp,OR,2004,8,66,887,1046,18,237,305,155,2810,224,0,0,0,239,3934,1575
88888,Total EPM,OR,2004,8,93165,1292808,0,85850,1391096,0,48166,1096914,0,,,0,227275,3782289,0
0,State Level Adjustment,PA,2004,8,71788,599781,0,59079,534383,0,15394,383246,0,,,0,146435,1517426,0
3597,Citizens Electric Co,PA,2004,8,418,5847,5535,246,3073,1087,372,5645,37,,,,1036,14565,6659
5487,Dusquene Light Co,PA,2004,8,25570,263274,398158,24226,338910,47727,9495,215497,927,125,1198,6,59416,818879,446818
12390,Metropolitan Edison Co,PA,2004,8,43643,476639,459526,31404,401298,59764,19392,304592,1861,,,,94439,1182529,521151
14711,Pennsylvania Electric Co,PA,2004,8,30420,341272,500391,32056,423675,78872,18541,320212,2487,,,,81017,1085159,581750
14715,PPL Electric Utilities Corp,PA,2004,8,91266,1083189,1178902,84999,1104892,162805,46698,819075,4824,448,5741,1,223411,3012897,1346532
14716,Pennsylvania Power Co,PA,2004,8,12643,131073,137432,9239,118037,18781,6572,127262,217,,,,28454,376372,156430
14940,PECO Energy Co,PA,2004,8,144716,1025726,1150951,73938,609361,97416,100416,1380863,2871,4324,62613,3,323394,3078563,1251241
15045,Pike County Light & Power Co,PA,2004,8,251,2435,3518,344,3653,932,,,,,,,595,6088,4450
19390,"UGI Utilities, Inc",PA,2004,8,3637,39644,54157,2657,31281,7340,683,9819,158,0,0,0,6977,80744,61655
20334,Wellsborough Electric Co,PA,2004,8,278,3143,4809,245,2725,1036,285,4019,14,0,0,0,808,9887,5859
20387,West Penn Power Co,PA,2004,8,39434,576266,604789,23909,410651,78744,30533,684856,13238,38,571,3,93914,1672344,696774
88888,Total EPM,PA,2004,8,464064,4548289,0,342342,3981939,0,248381,4255086,0,,,0,1059896,12855453,0
0,State Level Adjustment,RI,2004,8,371,3104,0,3567,40210,0,2439,27814,0,,,0,6377,71128,0
1857,Block Island Power Co,RI,2004,8,198,573,1267,290,900,390,19,66,31,,,,507,1539,1688
13214,The Narragansett Electric Co,RI,2004,8,34556,281952,417052,30154,278251,50225,8790,87818,2207,,,,73500,648021,469484
88888,Total EPM,RI,2004,8,35125,285629,0,34011,319361,0,11248,115698,0,,,0,80384,720688,0
0,State Level Adjustment,SC,2004,8,77703,882775,0,24461,314220,0,14008,301883,0,,,0,116172,1498878,0
1613,Berkeley Electric Coop Inc,SC,2004,8,8194,110215,62761,1205,16502,6784,889,17234,222,,,,10288,143951,69767
3046,Progress Energy Carolinas,SC,2004,8,16200,194768,136956,12361,172756,31682,14720,300662,779,,,,43281,668186,169417
5416,Duke Power Co,SC,2004,8,37430,538972,418739,30314,488145,82077,41046,967101,1812,,,,108790,1994218,502628
11118,Lockhart Power Co,SC,2004,8,625,7177,5150,169,1895,1132,578,11946,11,,,,1372,21018,6293
14398,Palmetto Electric Coop Inc,SC,2004,8,6866,93637,49714,2092,26244,8890,1520,27510,341,,,,10478,147391,58945
17539,South Carolina Electric&Gas Co,SC,2004,8,67159,722631,493324,52680,680513,84988,27223,599671,1081,,,,147062,2002815,579393
17543,South Carolina Pub Serv Auth,SC,2004,8,13192,174850,116161,12842,203127,25858,28123,676674,32,,,,54157,1054651,142051
88888,Total EPM,SC,2004,8,227369,2725025,0,136124,1903402,0,128107,2902681,0,,,0,491600,7531108,0
0,State Level Adjustment,SD,2004,8,8036,90606,0,4374,83458,0,1000,22237,0,,,0,13409,196301,0
2285,Brookings City of,SD,2004,8,305,6392,7275,195,3361,1204,471,11124,114,,,,971,20877,8593
3236,"Central Electric Coop, Inc",SD,2004,8,594,6600,6249,95,1396,560,216,3621,135,,,,905,11617,6944
11475,City of Madison,SD,2004,8,139,2225,2791,88,1806,405,123,2669,55,,,,350,6700,3251
12199,MDU Resources Group Inc,SD,2004,8,480,5333,6717,410,5401,1977,43,712,23,,,,933,11446,8717
12341,MidAmerican Energy Co,SD,2004,8,203,2773,2998,169,2454,677,360,8841,15,,,,732,14068,3690
13337,Nebraska Public Power District,SD,2004,8,89,918,975,84,1428,196,0,0,0,0,0,0,173,2346,1171
13750,"Northern Electric Coop, Inc",SD,2004,8,431,5926,4977,210,3548,610,364,8465,163,,,,1005,17939,5750
13781,Northern States Power Co,SD,2004,8,4579,52390,64947,4870,73027,9565,1696,30203,26,,,,11145,155620,74538
13809,NorthWestern Energy,SD,2004,8,3452,42270,46826,3836,52374,11388,910,18343,62,,,,8198,112987,58276
14232,Otter Tail Power Co,SD,2004,8,552,7476,8907,1001,17351,2754,0,0,0,0,0,0,1553,24827,11661
15040,Pierre City of,SD,2004,8,344,5930,5960,145,2394,947,318,7107,143,,,,807,15431,7050
16286,Rosebud Electric Coop Inc,SD,2004,8,247,4132,4580,92,1765,693,,,,,,,339,5897,5273
17267,Sioux Valley Energy,SD,2004,8,1386,16868,15038,235,2732,1281,689,15135,141,,,,2310,34735,16460
19293,Southeastern Electric Coop Inc,SD,2004,8,799,10252,10076,281,4769,1047,220,5904,181,,,,1300,20925,11304
19545,Black Hills Power Inc,SD,2004,8,3096,36366,48593,4616,62678,11228,1230,26574,34,0,0,0,8942,125618,59855
20187,Watertown Municipal Utilities,SD,2004,8,443,8440,10524,162,2635,1781,654,15685,359,,,,1259,26760,12664
20401,West River Electric Assn Inc,SD,2004,8,813,9155,10441,406,5157,2300,59,1020,3,0,0,0,1278,15332,12744
88888,Total EPM,SD,2004,8,25988,314052,0,21269,327734,0,8353,177640,0,,,0,55609,819426,0
0,State Level Adjustment,TN,2004,8,75134,1079687,0,57909,813009,0,36266,625691,0,,,0,169308,2518387,0
727,Appalachian Electric Coop,TN,2004,8,3378,48881,36255,1416,18902,5804,181,2874,6,,,,4975,70657,42065
814,Entergy Arkansas Inc,TN,2004,8,1,12,16,1,10,5,0,1,4,,,,2,23,25
2247,Bristol City of,TN,2004,8,2035,33568,27654,1278,20169,4154,1143,24030,23,,,,4456,77767,31831
3408,Chattanooga City of,TN,2004,8,13508,201123,140981,11993,178585,22991,8124,162205,104,,,,33625,541913,164076
3704,Clarksville City of,TN,2004,8,3722,56484,43040,2490,37093,6396,919,17526,17,,,,7131,111103,49453
3758,Cleveland City of,TN,2004,8,2122,31848,23839,2158,32854,4035,1747,35563,33,,,,6027,100265,27907
3812,Clinton City of,TN,2004,8,2269,32641,24976,1273,17594,3638,993,19542,15,,,,4535,69777,28629
4624,Cumberland Elec Member Corp,TN,2004,8,7702,112036,69200,2795,37989,11439,1859,43127,24,,,,12356,193152,80663
5399,Duck River Elec Member Corp,TN,2004,8,5694,81572,55429,2558,34600,9664,1021,23497,15,,,,9273,139669,65108
7174,Gibson Electric Members Corp,TN,2004,8,2973,42153,28198,1154,13912,5737,755,13049,12,,,,4882,69114,33947
7625,Greeneville City of,TN,2004,8,2345,34225,29575,1750,24376,6526,1721,32824,26,,,,5816,91425,36127
9777,Johnson City City of,TN,2004,8,5065,73576,60002,3812,55404,9670,1824,31600,35,,,,10701,160580,69707
10171,Kentucky Utilities Co,TN,2004,8,,7,5,,,,,,,,,,,7,5
10331,Kingsport Power Co,TN,2004,8,2733,54983,39996,1953,37302,5508,2533,77760,192,,,,7219,170045,45696
10421,Knoxville Utilities Board,TN,2004,8,13943,203489,165350,11335,165507,21805,6341,131912,77,,,,31619,500908,187232
10906,Lenoir City of,TN,2004,8,4560,69627,42791,3099,45645,8754,942,17026,30,,,,8601,132298,51575
12293,Memphis City of,TN,2004,8,42584,619853,361914,32558,473146,43397,20349,381419,401,11,104,1,95502,1474522,405713
12470,Middle Tennessee E M C,TN,2004,8,15022,232813,136065,8612,129921,20307,4197,83686,86,,,,27831,446420,156458
13216,Nashville Electric Service,TN,2004,8,28798,412428,300374,28449,411741,39678,14384,286863,213,,,,71631,1111032,340265
17564,South Kentucky Rural  Electric Coop,TN,2004,8,8,121,158,5,79,30,2,22,1,,,,15,222,189
17694,Southwest Tennessee E M C,TN,2004,8,4751,67495,39176,1532,18809,7448,394,6993,6,,,,6677,93297,46630
18642,Tennessee Valley Authority,TN,2004,8,,,,,,,25590,792616,39,,,,25590,792616,39
19574,Upper Cumberland E M C,TN,2004,8,3667,48517,38733,1801,22773,6819,517,9094,10,,,,5985,80384,45562
19898,Volunteer Electric Coop,TN,2004,8,7458,106035,86397,3372,46577,15092,1169,26136,16,,,,11999,178748,101505
88888,Total EPM,TN,2004,8,249472,3643174,0,183303,2635997,0,132971,2845056,0,,,0,565756,9124331,0
0,State Level Adjustment,TX,2004,8,1261661,11405871,0,690729,7709215,0,467270,7171078,0,,,0,2420212,26293401,0
5701,El Paso Electric Co,TX,2004,8,18063,154173,225537,24538,249628,26010,6306,97308,107,,,,48907,501109,251654
7806,Entergy Gulf States Inc,TX,2004,8,52214,572424,326752,29737,390485,41224,36606,601649,4851,,,,118557,1564558,372827
16604,San Antonio City of,TX,2004,8,78559,881742,542579,51981,709370,69441,11389,185219,134,,,,141929,1776331,612154
17698,Southwestern Electric Power Co,TX,2004,8,16118,230339,134476,10729,208465,26675,9886,284664,4395,,,,36733,723468,165546
17718,Southwestern Public Service Co,TX,2004,8,19020,250084,223893,25585,557054,61704,20376,336497,118,,,,64981,1143635,285715
88888,Total EPM,TX,2004,8,1445635,13494633,0,833299,9824217,0,551833,8676415,0,,,0,2831319,32002502,0
88888,Total EPM,US,2004,8,12012404,126423340,0,9953051,114452494,0,5050392,89440282,0,,,0,27063202,330926528,0
0,State Level Adjustment,UT,2004,8,8473,105218,0,8888,115284,0,230,9212,0,,,0,17592,229715,0
2010,Bountiful City City of,UT,2004,8,1245,15937,14442,686,9416,1496,197,4333,1,,,,2128,29686,15939
11135,City of Logan,UT,2004,8,705,7692,14620,1320,19568,1987,429,8153,7,,,,2454,35413,16614
12866,Moon Lake Electric Assn Inc,UT,2004,8,478,6667,9915,1138,17125,2920,259,4454,7,,,,1875,28246,12842
13073,"Mt Wheeler Power, Inc",UT,2004,8,8,85,200,54,911,156,3,41,2,,,,65,1037,358
13314,Navajo Tribal Utility Authority,UT,2004,8,15,188,749,34,440,92,0,0,0,0,0,0,49,628,841
14354,PacifiCorp,UT,2004,8,42499,543227,630430,36922,642310,70746,26402,631526,8368,61,1070,11,105884,1818133,709555
15444,Provo City Corp,UT,2004,8,1747,23727,29144,2258,37208,4748,510,11856,1,0,0,0,4515,72791,33893
17845,City of Springville,UT,2004,8,768,7230,7759,484,4394,868,809,10782,86,0,0,0,2061,22406,8713
17874,City of St George,UT,2004,8,2151,39422,12920,883,10360,3759,1361,19718,6812,,,,4395,69500,23491
18206,Strawberry Electric Serv Dist,UT,2004,8,322,3326,2571,78,730,437,63,789,60,,,,463,4845,3068
20332,Wells Rural Electric Co,UT,2004,8,29,327,537,63,952,210,42,734,7,0,0,0,134,2013,754
22814,Raft Rural Elec Coop Inc,UT,2004,8,26,530,329,5,117,41,234,5405,127,,,,265,6052,497
88888,Total EPM,UT,2004,8,58466,753576,0,52813,858815,0,30539,707003,0,,,0,141880,2320465,0
0,State Level Adjustment,VA,2004,8,57487,647979,0,21439,293924,0,11216,218659,0,,,0,90142,1160562,0
733,Appalachian Power Co,VA,2004,8,29094,534253,426422,16531,362040,68456,17162,519779,2005,,,,62787,1416072,496883
5027,Conectiv,VA,2004,8,1700,17697,18427,1335,17991,3179,366,5889,39,,,,3401,41577,21645
10171,Kentucky Utilities Co,VA,2004,8,1475,26431,25415,1230,22280,4308,942,20300,107,,,,3647,69011,29830
15263,The Potomac Edison Co,VA,2004,8,5787,87728,78799,3129,56067,12873,3968,98388,1442,,,,12884,242183,93114
18642,Tennessee Valley Authority,VA,2004,8,,,,,,,22,791,1,,,,22,791,1
19876,Virginia Electric & Power Co,VA,2004,8,223311,2439298,1904181,195356,3275211,229301,40654,845024,604,859,12848,1,460180,6572381,2134087
40228,Rappahannock Electric Coop,VA,2004,8,11273,111546,82715,975,9148,5151,4366,81558,229,0,0,0,16614,202252,88095
88888,Total EPM,VA,2004,8,330127,3864932,0,239995,4036661,0,78696,1790388,0,,,0,649677,9704829,0
0,State Level Adjustment,VT,2004,8,3347,24659,0,1169,7459,0,958,7882,0,,,0,5474,40001,0
2548,City of Burlington-Electric,VT,2004,8,788,7717,16213,1777,17443,3634,448,6360,14,,,,3013,31520,19861
3292,Central Vermont Pub Serv Corp,VT,2004,8,10334,76613,129564,9363,77066,20852,2777,35048,37,,,,22474,188727,150453
7601,Green Mountain Power Corp,VT,2004,8,5530,42122,75435,6570,62199,13632,4409,60512,24,,,,16509,164833,89091
16182,Rochester Elec Lgt and Power,VT,2004,8,37,322,711,20,170,132,,,,,,,57,492,843
19791,"Vermont Electric Cooperative, Inc.",VT,2004,8,2663,20232,35216,1065,9898,3321,687,8946,9,,,,4415,39076,38546
19794,Omya Inc,VT,2004,8,39,507,823,34,410,72,1250,17949,2,,,,1323,18866,897
88888,Total EPM,VT,2004,8,22738,172172,0,19998,174645,0,10529,136697,0,,,0,53265,483515,0
0,State Level Adjustment,WA,2004,8,31238,542582,0,27676,526157,0,29848,820989,0,,,0,88759,1889668,0
1738,Bonneville Power Admin,WA,2004,8,0,0,0,2782,61282,6,7381,153744,3,0,0,0,10163,215026,9
3660,Clark County of-PUD No 1,WA,2004,8,11661,144485,154088,7421,121572,12741,2919,62364,19,0,0,0,22001,328421,166848
10454,Kootenai Electric Coop Inc,WA,2004,8,5,81,49,0,4,4,0,3,1,,,,5,88,54
14354,PacifiCorp,WA,2004,8,5513,120936,98078,6264,124146,16831,4598,118332,5961,,,,16375,363414,120870
15500,Puget Sound Energy Inc,WA,2004,8,40998,645875,876244,50080,741902,111802,7885,125995,3936,,,,98963,1513772,991982
16868,Seattle City of,WA,2004,8,12202,179726,334049,25469,410930,38809,5644,109782,254,228,3494,75,43543,703932,373187
17470,Snohomish County PUD No 1,WA,2004,8,14661,191634,267152,12693,190916,28048,4019,71428,86,0,0,0,31373,453978,295286
18429,"Tacoma, City of",WA,2004,8,6636,100095,146301,3068,65929,14783,8556,184730,2785,6,114,1,18266,350868,163870
20169,Avista Corp,WA,2004,8,11806,190037,193181,13995,203831,21929,3624,75832,902,,,,29425,469700,216012
88888,Total EPM,WA,2004,8,134720,2115451,0,149448,2446669,0,74474,1723199,0,,,0,358873,6288867,0
0,State Level Adjustment,WI,2004,8,33816,379945,0,9650,144918,0,22699,437147,0,,,0,66165,962010,0
4247,Consolidated Water Power Co,WI,2004,8,44,770,974,37,664,197,5239,121869,1,,,,5320,123303,1172
4715,Dahlberg Light & Power Co,WI,2004,8,480,4480,9482,163,1697,1065,109,1530,41,,,,752,7707,10588
5574,East Central Energy,WI,2004,8,336,2790,4426,46,454,213,,,,,,,382,3244,4639
11479,Madison Gas & Electric Co,WI,2004,8,8225,69070,114992,13929,182851,17626,1399,27151,56,,,,23553,279072,132674
