UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
88888,Total EPM,MN,2002,1,127146,1804494,0,89476,1625433,0,68079,1752004,0,4264,64242,0,288965,5246173,0
0,State Level Adjustment,MO,2002,1,64582,948861,0,17852,297027,0,16707,458397,0,1942,37807,0,101083,1742092,0
4675,Cuivre River Electric Coop Inc,MO,2002,1,4429,77697,42260,584,12386,2369,0,0,0,43,245,300,5056,90328,44929
5860,Empire District Electric Co,MO,2002,1,10304,168251,110818,5717,96072,19915,3068,67154,264,513,8049,1387,19602,339526,132384
9231,Independece City of,MO,2002,1,2677,38552,49150,2053,32263,4814,153,3072,13,79,964,61,4962,74851,54038
10000,Kansas City Power & Light Co,MO,2002,1,12916,203002,231062,17969,333192,29656,5090,90781,1230,306,5257,55,36281,632232,262003
12698,"UtiliCorp United, Inc",MO,2002,1,14462,260900,241878,8028,174118,33142,3106,88035,279,1689,32828,3019,27285,555881,278318
17833,Springfield City of,MO,2002,1,3985,77712,81873,5239,112158,12807,1365,34200,144,70,2003,1,10659,226073,94825
19436,Union Electric Co,MO,2002,1,64827,1118371,980458,51339,1047629,143765,16970,421906,5274,953,11053,1550,134089,2598959,1131047
88888,Total EPM,MO,2002,1,178182,2893346,0,108781,2104845,0,46459,1163545,0,5595,98206,0,339017,6259942,0
0,State Level Adjustment,MS,2002,1,37186,588814,0,12402,165344,0,17686,356310,0,2419,25797,0,69692,1136264,0
3841,Coast Electric Power Assn,MS,2002,1,6569,95851,59194,1240,16934,4828,699,16876,7,208,1807,269,8716,131468,64298
6641,4-County Electric Power Assn,MS,2002,1,3604,49069,34166,1073,12779,6302,767,14616,18,152,1367,169,5596,77831,40655
12685,Entergy Mississippi Inc,MS,2002,1,25937,407750,341951,21633,326197,56080,11941,219083,2990,2160,29348,3758,61671,982378,404779
12686,Mississippi Power Co,MS,2002,1,14686,218439,159117,12938,206364,32534,12971,334767,488,393,3173,107,40988,762743,192246
17252,Singing River Elec Power Assn,MS,2002,1,5855,90756,54411,1451,20744,5842,219,4213,9,24,202,57,7549,115915,60319
17647,Southern Pine Elec Power Assn,MS,2002,1,5728,79636,56471,1375,19796,3394,2384,48215,16,13,68,21,9500,147715,59902
18642,Tennessee Valley Authority,MS,2002,1,0,0,0,0,0,0,7740,271964,7,0,0,0,7740,271964,7
19273,Tupelo City of,MS,2002,1,702,11693,10739,1343,21765,4159,763,14246,13,105,1096,17,2913,48800,14928
88888,Total EPM,MS,2002,1,100267,1542008,0,53455,789923,0,55170,1280290,0,5474,62858,0,214365,3675078,0
0,State Level Adjustment,MT,2002,1,5956,92176,0,4121,84893,0,9602,234320,0,755,21116,0,20434,432506,0
1738,Bonneville Power Admin,MT,2002,1,0,0,0,0,0,0,96,2976,1,0,0,0,96,2976,1
6395,Flathead Electric Coop Inc,MT,2002,1,4617,60673,42782,2490,34828,7983,2045,35125,419,49,391,2215,9201,131017,53399
12199,MDU Resources Group Inc,MT,2002,1,976,13414,18652,862,15621,4459,798,18407,133,59,1102,329,2695,48544,23573
12825,NorthWestern Energy LLC,MT,2002,1,15763,225600,240459,13206,201301,50410,2248,48748,91,987,4990,3725,32204,480639,294685
19156,Powder River Energy Corp,MT,2002,1,4,68,91,38,693,69,0,0,0,0,0,0,42,761,160
19545,Black Hills Power Inc,MT,2002,1,0,8,11,2,21,20,51,1153,2,0,0,0,53,1182,33
19603,USBIA-Mission Valley Power,MT,2002,1,911,21106,12555,533,9822,2748,73,1779,1,19,150,2722,1536,32857,18026
20169,Avista Corp,MT,2002,1,1,11,9,0,3,1,0,0,0,1,8,6,2,22,16
20997,Yellowstone Valley Elec Co-op,MT,2002,1,1031,15567,12111,191,2936,1054,0,0,0,1,13,175,1223,18516,13340
88888,Total EPM,MT,2002,1,29259,428623,0,21443,350118,0,14913,342508,0,1871,27770,0,67486,1149020,0
0,State Level Adjustment,NC,2002,1,113162,1297666,0,45197,566840,0,14753,292507,0,2615,29318,0,175727,2186332,0
3046,Carolina Power & Light Co,NC,2002,1,103758,1362653,939312,55315,854614,164616,35263,715758,3925,5307,100874,2362,199643,3033899,1110215
5416,Duke Power Co,NC,2002,1,139422,1936822,1411608,88026,1547471,224434,49377,1135004,6179,1949,18910,8485,278774,4638207,1650706
6235,Fayetteville Public Works Comm,NC,2002,1,7015,91644,61715,3899,58769,6763,1407,27830,22,419,6313,27551,12740,184556,96051
9837,Jones-Onslow Elec Member Corp,NC,2002,1,5162,63819,46364,1139,16025,3429,0,0,0,0,0,0,6301,79844,49793
16496,Rutherford Elec Member Corp,NC,2002,1,6923,86385,57069,709,8779,3476,336,9580,17,8,91,64,7976,104835,60626
19876,Virginia Electric & Power Co,NC,2002,1,10230,128383,93817,3672,53938,14586,4229,99636,87,795,11038,2141,18926,292995,110631
24889,Brunswick Electric Member Corp,NC,2002,1,6526,61436,61193,954,11455,1465,0,0,0,56,142,232,7536,73033,62890
88888,Total EPM,NC,2002,1,392198,5028808,0,198911,3117891,0,105365,2280315,0,11149,166686,0,707623,10593701,0
0,State Level Adjustment,ND,2002,1,4027,67952,0,2098,34361,0,3448,102550,0,406,19447,0,9978,224310,0
12087,McKenzie Electric Coop Inc,ND,2002,1,271,4912,3987,599,8119,1022,440,10061,5,0,0,0,1310,23092,5014
12199,MDU Resources Group Inc,ND,2002,1,3157,48421,59423,3153,50978,9487,515,9868,167,260,4739,1362,7085,114006,70439
12301,Nodak Electric Coop Inc,ND,2002,1,2069,38210,15232,467,9835,468,595,18778,107,223,6098,3,3354,72921,15810
13196,Northern Plains Electric Coop,ND,2002,1,1225,20349,9180,266,4347,1083,239,5919,10,10,65,403,1740,30680,10676
13781,Northern States Power Co,ND,2002,1,4107,78192,73004,3591,87139,11583,1103,26818,27,144,2417,275,8945,194566,84889
14088,Oliver-Mercer Elec Coop Inc,ND,2002,1,268,4567,2468,75,1240,487,533,10781,4,13,34,848,889,16622,3807
14232,Otter Tail Power Co,ND,2002,1,3101,57451,44157,4090,80468,11787,142,3538,2,160,2514,506,7493,143971,56452
19790,Verendrye Electric Coop Inc,ND,2002,1,812,12767,8765,397,7132,1151,176,4267,6,215,8385,53,1600,32551,9975
20395,West Plains Electric Coop Inc,ND,2002,1,384,7089,4242,96,1664,837,631,9157,722,1,19,9,1112,17929,5810
24949,Cass County Elec Coop Inc,ND,2002,1,2392,46518,19850,917,19850,1987,185,5559,18,20,399,432,3514,72326,22287
88888,Total EPM,ND,2002,1,21813,386428,0,15749,305133,0,8007,207296,0,1452,44117,0,47020,942974,0
0,State Level Adjustment,NE,2002,1,13867,239443,0,7622,134422,0,4421,94938,0,4980,89359,0,30891,558162,0
4373,Cornhusker Public Power Dist,NE,2002,1,749,12083,6595,191,3754,309,159,4072,1530,1,21,15,1100,19930,8449
4911,Dawson Power District,NE,2002,1,1071,20627,14083,242,4759,1211,31,848,4558,7,85,17,1351,26319,19869
6779,Freemont City of,NE,2002,1,462,10308,11457,157,3191,1452,620,16090,452,9,118,454,1248,29707,13815
8245,Hastings City of,NE,2002,1,492,8253,10318,396,7073,1922,689,20410,44,61,1436,132,1638,37172,12416
11018,Lincoln Electric System,NE,2002,1,4310,91183,99623,3492,85315,13409,1474,37695,234,830,20289,1404,10106,234482,114670
11251,Loup River Public Power Dist,NE,2002,1,896,25252,13982,507,13157,2780,1372,47462,409,114,3064,440,2889,88935,17611
13337,Nebraska Public Power District,NE,2002,1,5496,81440,68923,3788,71706,15123,2337,77936,703,733,15358,2244,12354,246440,86993
13664,Norris Public Power District,NE,2002,1,1383,7241,12836,291,3060,3043,832,21527,1060,15,134,117,2521,31962,17056
14127,Omaha Public Power District,NE,2002,1,13508,241962,264590,11814,244433,37404,5288,171706,135,1004,7967,576,31614,666068,302705
17642,Southern Public Power District,NE,2002,1,1115,21401,14771,195,2810,2059,968,25511,243,0,0,0,2278,49722,17073
40606,Grand Island City of,NE,2002,1,820,15321,18891,623,11675,3175,787,20120,76,36,747,662,2266,47863,22804
88888,Total EPM,NE,2002,1,44169,774514,0,29318,585355,0,18978,538315,0,7790,138578,0,100256,2036762,0
0,State Level Adjustment,NH,2002,1,612,832,0,502,2794,0,610,5281,0,56,-520,0,1781,8386,0
4148,Concord Electric Co,NH,2002,1,1777,16887,23556,1253,12963,3608,1030,12000,71,517,5561,1146,4577,47411,28381
4184,Connecticut Valley Elec Co,NH,2002,1,716,5528,8961,680,6780,1487,151,2149,4,15,69,19,1562,14526,10471
6077,Exeter & Hampton Electric Co,NH,2002,1,2670,26777,33972,1169,11646,5590,1006,12597,88,306,2929,312,5151,53949,39962
13441,New Hampshire Elec Coop Inc,NH,2002,1,6337,40511,62249,2525,17163,9214,1092,12112,10,30,126,87,9984,69912,71560
15472,Public Service Co of NH,NH,2002,1,31311,270558,377047,24207,240483,60456,9553,118597,2839,457,2497,518,65528,632135,440860
26510,Granite State Electric Co,NH,2002,1,2849,27348,32462,2945,35573,5626,649,8073,245,58,292,51,6501,71286,38384
88888,Total EPM,NH,2002,1,46272,388441,0,33281,327402,0,14091,170809,0,1439,10954,0,95084,897605,0
0,State Level Adjustment,NJ,2002,1,3415,49410,0,1057,39484,0,5190,59312,0,-11,-2306,0,9651,145900,0
963,Atlantic City Electric Co,NJ,2002,1,39390,368451,446943,28881,309865,60044,5746,72001,992,864,4740,510,74881,755057,508489
9726,Jersey Central Power & Lt Co,NJ,2002,1,73384,725643,911446,61530,638875,110570,19029,238434,2777,1747,7709,1470,155690,1610661,1026263
15477,Public Service Elec & Gas Co,NJ,2002,1,91850,1006756,1749754,150226,1717975,243274,44174,517231,8807,2679,38739,8586,288929,3280701,2010421
16213,Rockland Electric Co,NJ,2002,1,5190,57590,61520,4576,58636,8526,272,3524,29,71,712,28,10109,120462,70103
88888,Total EPM,NJ,2002,1,213229,2207850,0,246270,2764835,0,74411,890502,0,5350,49594,0,539260,5912781,0
0,State Level Adjustment,NM,2002,1,8439,115849,0,8421,125185,0,6514,175021,0,3852,67823,0,27227,483878,0
5701,El Paso Electric Co,NM,2002,1,4473,43711,63882,2712,30510,7389,381,6978,23,1974,28416,1153,9540,109615,72447
15473,Public Service Co of NM,NM,2002,1,19001,221868,339453,19123,251166,40482,6383,129918,311,1044,15755,793,45551,618707,381039
17718,Southwestern Public Service Co,NM,2002,1,5678,84745,84433,6701,111657,18878,3700,72146,37,737,10668,1433,16816,279216,104781
40051,Texas-New Mexico Power Co,NM,2002,1,2298,22937,40477,1889,18374,6385,2838,46895,11,144,1395,82,7169,89601,46955
88888,Total EPM,NM,2002,1,39889,489110,0,38846,536892,0,19816,430958,0,7751,124057,0,106303,1581017,0
0,State Level Adjustment,NV,2002,1,3083,41856,0,2409,33287,0,288,6179,0,618,11585,0,6398,92906,0
2008,Boulder City City of,NV,2002,1,331,8439,6369,188,3672,863,0,0,0,0,0,0,519,12111,7232
4356,Colorado River Comm of Nevada,NV,2002,1,0,0,0,3694,37662,2,1372,62299,5,0,0,0,5066,99961,7
13407,Nevada Power Co,NV,2002,1,46378,512803,564800,22317,249033,74208,28481,435666,1233,1622,25462,67,98798,1222964,640308
17166,Sierra Pacific Power Co,NV,2002,1,20990,188165,236234,17622,208744,37886,16814,252099,91,240,988,111,55666,649996,274322
20332,Wells Rural Electric Co,NV,2002,1,447,5984,4011,256,3878,719,1732,43331,26,4,37,20,2439,53230,4776
88888,Total EPM,NV,2002,1,71229,757247,0,46486,536276,0,48687,799574,0,2484,38072,0,168886,2131168,0
0,State Level Adjustment,NY,2002,1,32073,325272,0,152420,1243211,0,33115,747260,0,66857,898437,0,284465,3214180,0
3249,Central Hudson Gas & Elec Corp,NY,2002,1,15785,169978,243135,8388,127251,33260,4367,99011,987,2579,38222,8028,31119,434462,285410
4226,Consolidated Edison Co-NY Inc,NY,2002,1,151316,982289,2677203,186875,1452960,427337,4370,37337,340,1344,12674,1076,343905,2485260,3105956
5877,Energetix,NY,2002,1,2697,25228,31997,6569,73395,6435,1237,13822,1212,0,0,0,10503,112445,39644
6369,Fishers Island Utility Co Inc,NY,2002,1,56,272,585,18,74,126,0,0,0,10,29,36,84,375,747
11171,Long Island Power Authority,NY,2002,1,91374,690898,927172,75145,716488,106698,,,,3495,38502,5042,170014,1445888,1038912
13511,New York State Elec & Gas Corp,NY,2002,1,77331,566844,707609,29268,261391,79735,15022,221440,2366,11708,110570,10692,133329,1160245,800402
13573,Niagara Mohawk Power Corp.,NY,2002,1,124700,998003,1380017,91833,849194,143629,37921,668316,1657,3488,16922,5234,257942,2532435,1530537
14154,Orange & Rockland Utils Inc,NY,2002,1,9334,94931,144012,7406,102640,27686,1199,27025,87,647,8078,281,18586,232674,172066
14711,Pennsylvania Electric Co,NY,2002,1,290,3131,3328,116,1309,415,293,4818,15,3,14,3,702,9272,3761
16183,Rochester Gas & Electric Corp,NY,2002,1,23220,221095,314665,16974,195332,31805,8711,123520,1112,5008,54417,5279,53913,594364,352861
88888,Total EPM,NY,2002,1,528176,4077941,0,575012,5023245,0,106235,1942549,0,95139,1177865,0,1304562,12221600,0
0,State Level Adjustment,OH,2002,1,97102,1134304,0,45121,519170,0,48124,793852,0,1579,32036,0,191926,2479361,0
3542,Cincinnati Gas & Electric Co,OH,2002,1,39590,617276,582609,28434,424983,64718,20064,458081,2472,6207,112547,4270,94295,1612887,654069
3755,Cleveland Electric Illum Co,OH,2002,1,23292,254538,330812,25886,290644,58941,31536,507798,4029,1582,13966,292,82296,1066946,394074
4062,Columbus Southern Power Co,OH,2002,1,43905,687888,610105,33914,564150,68603,10172,201018,2808,1151,31885,296,89142,1484941,681812
4922,Dayton Power & Light Co,OH,2002,1,37516,566118,446963,15601,291689,47413,11564,303838,1943,4871,104851,6362,69552,1266496,502681
12796,Monongahela Power Co,OH,2002,1,1486,22530,24808,797,13281,3224,2854,99808,916,25,152,27,5162,135771,28975
13998,Ohio Edison Co,OH,2002,1,70448,825192,749541,36096,438888,92564,27651,503949,3690,565,12660,1579,134760,1780689,847374
14006,Ohio Power Co,OH,2002,1,47076,743542,602513,23658,441183,86353,43026,1225969,7742,679,8125,2628,114439,2418819,699236
14015,Ohio Valley Electric Corp,OH,2002,1,0,0,0,0,0,0,1238,35568,1,0,0,0,1238,35568,1
18997,The Toledo Edison Co,OH,2002,1,28888,275988,150408,18497,182946,30143,8084,333326,1735,590,5896,448,56059,798156,182734
88888,Total EPM,OH,2002,1,389303,5127376,0,228004,3166934,0,204313,4463207,0,17249,322118,0,838869,13079634,0
0,State Level Adjustment,OK,2002,1,30586,446593,0,10444,123491,0,9355,223933,0,797,12175,0,51182,806191,0
817,Arkansas Valley Elec Coop Corp,OK,2002,1,250,4149,3679,55,993,316,0,0,0,9,157,103,314,5299,4098
5860,Empire District Electric Co,OK,2002,1,312,5418,4456,124,1742,886,135,2685,18,22,292,70,593,10137,5430
13734,Northeast OK Elec Coop Inc,OK,2002,1,2454,35947,31579,541,7500,3493,31,520,4,0,0,0,3026,43967,35076
14062,Oklahoma Electric Coop Inc,OK,2002,1,3624,50395,34189,922,15383,2794,147,3485,1,9,54,132,4702,69317,37116
14063,Oklahoma Gas & Electric Co,OK,2002,1,37357,660288,559541,16235,353618,70714,13734,427340,8448,9401,220487,11746,76727,1661733,650449
15474,Public Service Co of Oklahoma,OK,2002,1,21164,494970,436967,15417,430874,59061,9449,371766,4748,694,19085,1662,46724,1316695,502438
17718,Southwestern Public Service Co,OK,2002,1,355,6058,7147,461,8376,2115,257,7545,2,75,1312,278,1148,23291,9542
19785,Verdigris Valley Elec Coop Inc,OK,2002,1,2223,35995,25069,254,2861,3110,218,2805,402,1,17,18,2696,41678,28599
88888,Total EPM,OK,2002,1,98325,1739813,0,44453,944838,0,33326,1040079,0,11008,253579,0,187112,3978308,0
0,State Level Adjustment,OR,2002,1,33223,518033,0,12110,220128,0,11772,279465,0,2116,27891,0,59221,1045518,0
1738,Bonneville Power Admin,OR,2002,1,0,0,0,0,0,0,27,541,1,16,496,1,43,1037,2
6022,Eugene City of,OR,2002,1,8646,124483,71870,4863,83370,8736,2544,55249,16,51,849,10,16104,263951,80632
9191,Idaho Power Co,OR,2002,1,1052,21321,12973,723,15711,3105,690,19384,1309,9,77,21,2474,56493,17408
14354,PacifiCorp,OR,2002,1,40610,606963,421879,21018,372978,68729,10511,253836,10319,360,3124,611,72499,1236901,501538
15248,Portland General Electric Co,OR,2002,1,64233,811219,649035,44809,580315,89039,24304,364222,261,1215,8214,655,134561,1763970,738990
88888,Total EPM,OR,2002,1,147764,2082019,0,83523,1272502,0,49848,972697,0,3767,40651,0,284902,4367870,0
0,State Level Adjustment,PA,2002,1,70235,613689,0,22612,220556,0,14336,249784,0,436,4557,0,107618,1088587,0
3597,Citizens Electric Co,PA,2002,1,516,9119,5277,177,2701,1173,255,4239,35,9,96,32,957,16155,6517
5487,Dusquene Light Co,PA,2002,1,25330,214722,369201,31444,396548,47967,15317,262434,1200,2050,7488,964,74141,881192,419332
12390,Metropolitan Edison Co,PA,2002,1,38717,432601,441410,23161,299586,57271,17969,271880,1915,459,2688,821,80306,1006755,501417
14711,Pennsylvania Electric Co,PA,2002,1,31052,360735,498164,27804,376580,75488,21145,344612,2612,503,3199,1096,80504,1085126,577360
14715,PPL Electric Utilities Corp,PA,2002,1,114658,1413404,1135011,80420,1070137,153064,40580,756047,4826,2052,18716,1155,237710,3258304,1294056
14716,Pennsylvania Power Co,PA,2002,1,14485,186858,133827,8557,125968,18110,6284,110808,217,133,533,86,29459,424167,152240
14940,PECO Energy Co,PA,2002,1,89745,775627,1016244,62903,615803,142707,78527,1134458,3094,7416,75056,958,238591,2600944,1163003
15045,Pike County Light & Power Co,PA,2002,1,254,2721,3476,243,2754,869,0,0,0,4,22,5,501,5497,4350
19390,"UGI Utilities, Inc",PA,2002,1,4141,49863,54132,2253,28292,7115,645,9319,166,63,526,59,7102,88000,61472
20334,Wellsborough Electric Co,PA,2002,1,253,4004,4719,163,2335,1000,165,3244,14,3,33,2,584,9616,5735
20387,West Penn Power Co,PA,2002,1,42230,624784,596366,23159,402719,76186,29080,657649,12882,616,4413,543,95085,1689565,685977
88888,Total EPM,PA,2002,1,431616,4688127,0,282896,3543979,0,224303,3804474,0,13744,117327,0,952558,12153908,0
0,State Level Adjustment,RI,2002,1,270,2503,0,3737,48601,0,2608,18282,0,1251,6431,0,7867,75816,0
1857,Block Island Power Co,RI,2002,1,44,221,1187,47,251,374,8,53,24,1,3,2,100,528,1587
13214,The Narragansett Electric Co,RI,2002,1,26359,255254,412381,19393,221189,47534,5973,76321,2312,148,1023,651,51873,553787,462878
88888,Total EPM,RI,2002,1,26673,257978,0,23177,270041,0,8589,94656,0,1400,7457,0,59840,630131,0
0,State Level Adjustment,SC,2002,1,62955,811479,0,15931,208119,0,10448,254141,0,866,10445,0,90198,1284183,0
1613,Berkeley Electric Coop Inc,SC,2002,1,7543,100490,58545,753,9524,5921,629,10827,327,294,3947,415,9219,124788,65208
3046,Carolina Power & Light Co,SC,2002,1,16906,218366,135663,9736,136129,30374,11602,229175,796,506,6984,338,38751,590654,167171
5416,Duke Power Co,SC,2002,1,41143,607672,415138,23131,405903,76312,25325,736876,1969,370,4604,2674,89969,1755055,496093
11118,Lockhart Power Co,SC,2002,1,522,6451,5081,146,1564,1126,400,8052,11,3,25,5,1071,16092,6223
14398,Palmetto Electric Coop Inc,SC,2002,1,4746,69438,44728,1297,20077,8002,1106,19884,310,77,1091,311,7226,110490,53351
17539,South Carolina Electric&Gas Co,SC,2002,1,49977,661217,467803,30346,497599,76245,19284,511765,1020,2368,42666,3407,101975,1713247,548475
17543,South Carolina Pub Serv Auth,SC,2002,1,10174,152561,106836,7662,129521,23428,20949,653035,33,275,4788,761,39060,939905,131058
88888,Total EPM,SC,2002,1,193966,2627674,0,89002,1408436,0,89743,2423755,0,4759,74550,0,377469,6534414,0
0,State Level Adjustment,SD,2002,1,7704,120547,0,3097,54751,0,700,19134,0,953,37304,0,12454,231734,0
2285,Brookings City of,SD,2002,1,349,7414,6882,181,3059,1013,354,7819,88,76,1327,155,960,19619,8138
12199,MDU Resources Group Inc,SD,2002,1,496,5964,6772,331,4422,1778,33,556,23,28,406,103,888,11348,8676
12341,MidAmerican Energy Co,SD,2002,1,171,2681,2858,129,1931,547,153,5100,12,25,367,95,478,10079,3512
13337,Nebraska Public Power District,SD,2002,1,84,1583,988,45,1398,179,0,0,0,2,12,5,131,2993,1172
13781,Northern States Power Co,SD,2002,1,3103,45140,61428,2992,60071,8716,972,26038,21,,979,346,7067,132228,70511
13809,Northwestern Public Service Co,SD,2002,1,3148,43719,46422,2810,40407,10240,796,18372,47,135,1759,437,6889,104257,57146
14232,Otter Tail Power Co,SD,2002,1,626,10887,8653,760,15157,2515,0,0,0,43,636,117,1429,26680,11285
15040,Pierre City of,SD,2002,1,349,6722,5967,130,2393,820,189,3841,109,0,0,0,668,12956,6896
16286,Rosebud Electric Coop Inc,SD,2002,1,368,6919,4513,74,1492,461,0,0,0,14,231,170,456,8642,5144
17267,Sioux Valley SW Elec Coop,SD,2002,1,1505,19998,13794,192,2324,981,389,7451,117,6,55,16,2092,29828,14908
19293,Southeastern Electric Coop Inc,SD,2002,1,971,14415,8705,304,5431,772,,,172,12,142,111,1287,19988,9760
19545,Black Hills Power Inc,SD,2002,1,3459,45017,46523,3607,48818,10068,1243,25968,31,153,2128,133,8462,121931,56755
20187,Watertown Municipal Utilities,SD,2002,1,539,10672,9405,178,3192,1713,493,12034,322,24,263,895,1234,26161,12335
20401,West River Electric Assn Inc,SD,2002,1,892,11914,9459,256,3565,977,46,805,3,60,670,984,1254,16954,11423
88888,Total EPM,SD,2002,1,23764,353592,0,15086,248411,0,5368,127118,0,1531,46279,0,45749,775398,0
0,State Level Adjustment,TN,2002,1,71165,1128673,0,42123,635381,0,29144,698146,0,2968,36600,0,145400,2498800,0
727,Appalachian Electric Coop,TN,2002,1,4022,66000,34659,1129,16295,5173,206,3691,7,77,985,213,5434,86971,40052
2247,Bristol City of,TN,2002,1,3241,57668,27286,1177,20344,3826,682,16193,21,70,770,197,5170,94975,31330
3408,Chattanooga City of,TN,2002,1,12705,201081,126316,9061,142642,20956,6605,143521,101,368,4651,1418,28739,491895,148791
3704,Clarksville City of,TN,2002,1,3939,64117,39615,1745,26855,5393,682,13159,17,94,1317,483,6460,105448,45508
